year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm,Battery,Dew Point                                                                    
2016,1,1,16,15,-4.49,0,-9999.90039,23.8,19.26667,7.09333,12.58,4.26667,9.74667,265,88.91332,101.68932,0.39208,-9999.90039,0.31618,4.356,-6.04667
2016,1,1,16,30,-4.544,0,-9999.90039,10.66667,8.26667,6.04667,11.73333,3.84667,8.82667,250,89.76,101.696,0.39189,-9999.90039,0.31617,4.34067,-5.97867
2016,1,1,16,45,-4.514,0,-9999.90039,2.86667,2.2,5.35333,10.11333,3.24,7.74667,271,90.77333,101.71532,0.39199,-9999.90039,0.31632,4.31533,-5.80267
2016,1,1,17,0,-4.568,0,-9999.90039,1,1,3.84667,8.41333,1.44,5.67333,268,92.41334,101.73066,0.39175,-9999.90039,0.31623,4.29667,-5.62067
2016,1,1,17,15,-4.604,0,-9999.90039,1,1,2.94,7.15333,0.66,3.79333,258,93.57999,101.748,0.3918,-9999.90039,0.31627,4.28467,-5.49333
2016,1,1,17,30,-4.53,0,-9999.90039,1,1,3.78667,8.58667,1.68667,6.22667,247,93.59999,101.76001,0.3918,-9999.90039,0.31627,4.278,-5.41533
2016,1,1,17,45,-4.41,0,-9999.90039,1,1,3.18,7.55333,1.2,5.06,272,91.40667,101.77135,0.39151,-9999.90039,0.31663,4.27267,-5.60533
2016,1,1,18,0,-4.398,0,-9999.90039,1,1,2.76,6.58,0.9,3.79333,268,89.50667,101.77734,0.39024,-9999.90039,0.31632,4.26667,-5.87
2016,1,1,18,15,-4.366,0,-9999.90039,1,1,2.4,6.51333,0.78,3.97333,275,88.97335,101.78267,0.38903,-9999.90039,0.31652,4.26467,-5.91533
2016,1,1,18,30,-4.348,0,-9999.90039,1,1,1.32,4.50667,0.24,2.64667,223,88.93333,101.788,0.38883,-9999.90039,0.31647,4.26,-5.90467
2016,1,1,18,45,-4.424,0,-9999.90039,1,1,2.4,5.48,0.42,2.64,246,89.41334,101.80265,0.38944,-9999.90039,0.31637,4.254,-5.90867
2016,1,1,19,0,-4.488,0,-9999.90039,1,1,2.22,5.93333,0.84,4.05333,261,90.66667,101.81599,0.38955,-9999.90039,0.31647,4.24733,-5.79067
2016,1,1,19,15,-4.468,0,-9999.90039,1,1,0.48,2.82,0,0.12,250,91.62668,101.82265,0.3896,-9999.90039,0.31652,4.24133,-5.63133
2016,1,1,19,30,-4.49,0,-9999.90039,1,1,2.88,7.38,0.9,4.83333,267,92.06665,101.82399,0.3896,-9999.90039,0.31631,4.246,-5.59
2016,1,1,19,45,-4.59,0,-9999.90039,1,1,3.12,7.30667,0.78,3.78667,260,92.18666,101.83398,0.3896,-9999.90039,0.31622,4.23867,-5.67267
2016,1,1,20,0,-4.6,0,-9999.90039,1,1,3.6,7.13333,1.26,4.99333,256,92.11999,101.83532,0.3896,-9999.90039,0.31662,4.24333,-5.69533
2016,1,1,20,15,-4.666,0,-9999.90039,1,1,6.9,11.97333,4.64667,9.44,247,91.60667,101.85198,0.3896,-9999.90039,0.31633,4.23467,-5.836
2016,1,1,20,30,-4.762,0,-9999.90039,1,1,6.57333,12.1,4.39333,9.8,254,87.9,101.85732,0.38955,-9999.90039,0.31657,4.23733,-6.47133
2016,1,1,20,45,-4.898,0,-9999.90039,1,1,5.42667,11.12667,3.24667,8.46,263,85.26668,101.86066,0.38913,-9999.90039,0.31638,4.23,-6.99533
2016,1,1,21,0,-5.004,0,-9999.90039,1,1,5.9,11.25333,3.18667,8.34667,239,83.99999,101.84331,0.38885,-9999.90039,0.31632,4.23133,-7.29133
2016,1,1,21,15,-5.048,0,-9999.90039,1,1,5.13333,10.15333,3.06667,7.68667,250,82.93334,101.85198,0.38899,-9999.90039,0.31632,4.224,-7.50133
2016,1,1,21,30,-5.108,0,-9999.90039,1,1,4.56,8.90667,2.58,7.07333,268,83.07999,101.86667,0.38904,-9999.90039,0.31631,4.226,-7.53867
2016,1,1,21,45,-5.138,0,-9999.90039,1,1,4.02,8.36,1.8,5.91333,253,83.18,101.868,0.38895,-9999.90039,0.31642,4.21733,-7.55267
2016,1,1,22,0,-5.156,0,-9999.90039,1,1,3.84667,9.02,1.86,6.52,246,83.33334,101.87267,0.38885,-9999.90039,0.31637,4.22,-7.548
2016,1,1,22,15,-5.104,0,-9999.90039,1,1,4.76,9.80667,2.22,6.83333,253,83.57999,101.88066,0.38895,-9999.90039,0.31637,4.214,-7.458
2016,1,1,22,30,-5.112,0,-9999.90039,1,1,3.18,7.74,1.38,5.66667,250,83.79333,101.87733,0.38885,-9999.90039,0.31663,4.224,-7.43067
2016,1,1,22,45,-5.05,0,-9999.90039,1,1,3.3,7.91333,1.68,6.04,253,83.64666,101.86466,0.3889,-9999.90039,0.31633,4.21267,-7.39067
2016,1,1,23,0,-4.91933,0,-9999.90039,1,1,3.18,7.97333,1.8,5.86667,247,82.78001,101.85065,0.3889,-9999.90039,0.31647,4.216,-7.4
2016,1,1,23,15,-4.86667,0,-9999.90039,1,1,2.04,5.90667,0.9,4.22,250,82.18666,101.85999,0.3889,-9999.90039,0.31639,4.212,-7.44333
2016,1,1,23,30,-4.86533,0,-9999.90039,1,1,1.44,4.68667,0.24,1.8,253,82.13332,101.85799,0.38885,-9999.90039,0.31648,4.216,-7.45133
2016,1,1,23,45,-4.896,0,-9999.90039,1,1,1.68,4.5,0.24,1.68,232,82.37333,101.85866,0.38879,-9999.90039,0.31633,4.21133,-7.43867
2016,1,2,0,0,-4.90733,0,-9999.90039,1,1,2.7,5.92667,1.08,4.08667,209,82.76,101.84665,0.38904,-9999.90039,0.31633,4.21467,-7.38733
2016,1,2,0,15,-4.952,0,-9999.90039,1,1,1.98,4.99333,0.36,2.1,215,83.15333,101.83199,0.3889,-9999.90039,0.31623,4.21,-7.37
2016,1,2,0,30,-4.90067,0,-9999.90039,1,1,0.48,3.24,0.06,0.54,223,83.69334,101.82265,0.38884,-9999.90039,0.31641,4.21533,-7.23733
2016,1,2,0,45,-4.754,0,-9999.90039,1,1,1.26,3.97333,0.24,1.50667,237,84.15333,101.802,0.38894,-9999.90039,0.31624,4.21,-7.028
2016,1,2,1,0,-4.666,0,-9999.90039,1,1,1.26,4.21333,0.36,2.04,218,84.97334,101.78468,0.38879,-9999.90039,0.31627,4.212,-6.81267
2016,1,2,1,15,-4.516,0,-9999.90039,1,1,6.17333,9.92667,3.97333,7.50667,232,85.85332,101.78799,0.38885,-9999.90039,0.31584,4.20867,-6.53
2016,1,2,1,30,-4.402,0,-9999.90039,1,1,6.46667,10.47333,4.22,7.99333,226,87.04666,101.78401,0.38885,-9999.90039,0.31604,4.21133,-6.23667
2016,1,2,1,45,-4.38,0,-9999.90039,1,1,4.26667,8.72,1.86,5.73333,241,87.88667,101.78401,0.38879,-9999.90039,0.31624,4.20667,-6.08933
2016,1,2,2,0,-4.41,0,-9999.90039,1,1,4.04,7.92,2.1,5.56667,234,88.51334,101.74999,0.38955,-9999.90039,0.31609,4.21,-6.02533
2016,1,2,2,15,-4.36,0,-9999.90039,1,1,5,9.62667,2.76,6.88667,230,89.12667,101.744,0.38946,-9999.90039,0.31575,4.20733,-5.88733
2016,1,2,2,30,-4.262,0,-9999.90039,1,1,5.78667,10.48,3.12667,7.86667,226,89.53999,101.74866,0.38839,-9999.90039,0.31598,4.212,-5.72933
2016,1,2,2,45,-4.14,0,-9999.90039,1,1,6.94667,11.19333,4.22667,7.97333,226,89.86668,101.74199,0.35811,-9999.90039,0.31649,4.20667,-5.55667
2016,1,2,3,0,-4.002,0,-9999.90039,1,1,8.28,13.42667,5.54667,10.52,240,90.26668,101.72799,0.35755,-9999.90039,0.31614,4.20933,-5.364
2016,1,2,3,15,-3.904,0,-9999.90039,1,1,9.39333,14.32,6.65333,11.48667,212,90.48666,101.69999,0.35761,-9999.90039,0.31619,4.20667,-5.23267
2016,1,2,3,30,-3.82,0,-9999.90039,1,1,11.08,17.75333,8.11333,15.41333,227,90.51333,101.66667,0.35751,-9999.90039,0.31595,4.20933,-5.14933
2016,1,2,3,45,-3.786,0,-9999.90039,1,1,11.98,17.89334,8.89333,14.26667,225,90.12668,101.63734,0.35746,-9999.90039,0.31605,4.206,-5.17067
2016,1,2,4,0,-3.814,0,-9999.90039,1,1,12.58,18.66667,9.33333,15.52667,219,89.25999,101.61599,0.35732,-9999.90039,0.31599,4.20867,-5.326
2016,1,2,4,15,-3.826,0,-9999.90039,1,1,13.04667,19.52,9.74,16.08,222,88.17333,101.59932,0.35747,-9999.90039,0.31599,4.20867,-5.49667
2016,1,2,4,30,-3.86,0,-9999.90039,1,1,15.04667,22.07333,11.8,18.36,222,88.00666,101.58598,0.35741,-9999.90039,0.31605,4.20733,-5.556
2016,1,2,4,45,-3.856,0,-9999.90039,1,1,12.1,18.17333,9.21333,14.98,218,87.98667,101.58334,0.35713,-9999.90039,0.31589,4.20267,-5.55533
2016,1,2,5,0,-3.824,0,-9999.90039,1,1,9.64,13.54,7.00667,10.9,211,87.69334,101.57866,0.35732,-9999.90039,0.31609,4.20333,-5.56733
2016,1,2,5,15,-3.914,0,-9999.90039,1,1,12.94,18.41333,10.06,15.4,216,87.95334,101.57933,0.35713,-9999.90039,0.31594,4.21,-5.61933
2016,1,2,5,30,-4.048,0,-9999.90039,1,1,10.95333,16.24667,8.11333,12.76667,218,88.51332,101.59799,0.35713,-9999.90039,0.31585,4.206,-5.66867
2016,1,2,5,45,-4.102,0,-9999.90039,1,1,8.85333,13.36,6.58667,11.5,219,88.84668,101.60533,0.35704,-9999.90039,0.31609,4.21,-5.67067
2016,1,2,6,0,-4.118,0,-9999.90039,1,1,9.88,14.68,7.14667,12.39333,218,89.06665,101.59132,0.35704,-9999.90039,0.31589,4.206,-5.656
2016,1,2,6,15,-4.112,0,-9999.90039,1,1,9.20667,13.6,6.28667,10.42,213,89.3,101.59399,0.3569,-9999.90039,0.31595,4.21067,-5.614
2016,1,2,6,30,-4.094,0,-9999.90039,1,1,9.93333,14.92,7.08667,11.91333,226,89.54665,101.57069,0.35685,-9999.90039,0.3159,4.20467,-5.56133
2016,1,2,6,45,-4.076,0,-9999.90039,1,1,10.16,14.5,7.38667,12.14667,215,89.60665,101.55268,0.35681,-9999.90039,0.3158,4.21,-5.53467
2016,1,2,7,0,-4.044,0,-9999.90039,1,1,10.9,15.58667,8.3,13.12,219,89.78001,101.54134,0.3569,-9999.90039,0.31615,4.20467,-5.476
2016,1,2,7,15,-3.978,0,-9999.90039,1,1,7.56,12.82,4.88667,9.81333,223,90.09999,101.57132,0.35648,-9999.90039,0.31569,4.21,-5.36533
2016,1,2,7,30,-3.874,0,-9999.90039,1,1,10.36,15.11333,7.69333,12.28,220,90.18667,101.55869,0.35648,-9999.90039,0.31605,4.20467,-5.24933
2016,1,2,7,45,-3.786,0,-9999.90039,1,1,8.36667,14.02,5.60667,11.02,229,90.45334,101.55667,0.35639,-9999.90039,0.31604,4.21,-5.12067
2016,1,2,8,0,-3.684,0,-9999.90039,1,1,9.74667,14.81333,6.89333,11.86,222,90.52,101.55799,0.35639,-9999.90039,0.31594,4.206,-5.012
2016,1,2,8,15,-3.568,0,-9999.90039,1.66667,1.2,9.5,15.4,6.73333,12.93333,219,90.49333,101.56068,0.35634,-9999.90039,0.31594,4.20867,-4.90067
2016,1,2,8,30,-3.482,0,-9999.90039,4.53333,3.53333,12.16,17.83333,9.02667,14.92667,215,90.48667,101.55599,0.3562,-9999.90039,0.31575,4.20533,-4.82333
2016,1,2,8,45,-3.394,0,-9999.90039,11.2,8.4,11.98,17.81333,9.39333,14.92,222,90.59998,101.56666,0.35625,-9999.90039,0.31584,4.21467,-4.718
2016,1,2,9,0,-3.314,0,-9999.90039,14.6,11.6,8.96,14.26667,5.78667,11.01333,220,90.68666,101.57132,0.3562,-9999.90039,0.31574,4.214,-4.62533
2016,1,2,9,15,-3.202,0,-9999.90039,19.73333,15.26667,8.28,13.72,5.19333,10.22667,225,90.73332,101.58067,0.35615,-9999.90039,0.31569,4.23467,-4.50933
2016,1,2,9,30,-3.08533,0,-9999.90039,23.33333,18.33333,8.42667,13.06,4.88,10.11333,236,90.60666,101.58266,0.35615,-9999.90039,0.31589,4.24733,-4.41267
2016,1,2,9,45,-2.98,0,-9999.90039,30.8,24.2,8.42,14.26,5.12667,11.07333,227,90.48,101.58466,0.35687,-9999.90039,0.31555,4.27067,-4.322
2016,1,2,10,0,-2.87,0,-9999.90039,36.26667,28.4,7.86,13.06,4.28,9.44,237,90.27332,101.59332,0.35899,-9999.90039,0.31574,4.29333,-4.24533
2016,1,2,10,15,-2.784,0,-9999.90039,38,29.6,4.94,10.16667,1.86667,7.26,232,90.14666,101.614,0.35777,-9999.90039,0.3156,4.31867,-4.18
2016,1,2,10,30,-2.672,0,-9999.90039,49.66667,39.06667,6.11333,11.26,2.82667,7.49333,226,89.83333,101.60532,0.35505,-9999.90039,0.31565,4.352,-4.118
2016,1,2,10,45,-2.588,0,-9999.90039,49.46667,38.93333,6.09333,12.14667,2.94667,8.28,227,89.42668,101.60732,0.35765,-9999.90039,0.31555,4.37867,-4.08933
2016,1,2,11,0,-2.5,0,-9999.90039,61.33333,47.93333,5.06,10.83333,2.28667,7.55333,234,89.16,101.58665,0.35877,-9999.90039,0.31579,4.37067,-4.04267
2016,1,2,11,15,-2.412,0,-9999.90039,59.2,45.93333,5.05333,9.88,2.28,6.77333,258,88.76665,101.57466,0.35858,-9999.90039,0.31559,4.37,-4.018
2016,1,2,11,30,-2.368,0,-9999.90039,59.73333,46.86666,5.49333,10.94667,2.46,7.32,234,88.44001,101.55201,0.35835,-9999.90039,0.31583,4.39,-4.02467
2016,1,2,11,45,-2.30733,0,-9999.90039,73.46667,57.4,6.21333,11.78667,2.64,7.30667,239,88.08,101.52067,0.35835,-9999.90039,0.31574,4.37133,-4.01733
2016,1,2,12,0,-2.258,0,-9999.90039,72.06667,56.13334,5.74,11.79333,2.22,8.22,241,87.82667,101.508,0.35835,-9999.90039,0.31555,4.37533,-4.00533
2016,1,2,12,15,-2.204,0,-9999.90039,82,63.73333,6.35333,11.97333,2.46,7.14,240,87.60667,101.48666,0.35824,-9999.90039,0.31579,4.39133,-3.98467
2016,1,2,12,30,-2.2,0,-9999.90039,70.2,54.33333,6.21333,11.92,2.7,7.56,240,87.40668,101.46467,0.35882,-9999.90039,0.3155,4.36,-4.00933
2016,1,2,12,45,-2.188,0,-9999.90039,76.33334,59.2,6.46667,12.26667,3.06,8.53333,227,87.37334,101.43068,0.35873,-9999.90039,0.31569,4.384,-4.004
2016,1,2,13,0,-2.08533,0,-9999.90039,83.8,65.26667,6.22667,11.25333,2.82,7.36667,247,86.92001,101.41468,0.35828,-9999.90039,0.31573,4.38333,-3.974
2016,1,2,13,15,-2.03667,0,-9999.90039,76.13333,59.26667,5.18667,10.84,2.28,6.82667,244,86.78001,101.38734,0.35743,-9999.90039,0.31545,4.36667,-3.946
2016,1,2,13,30,-2.03933,0,-9999.90039,82,63.8,7.12667,13.18667,3.60667,8.83333,251,86.27332,101.37267,0.35755,-9999.90039,0.31546,4.37867,-4.02933
2016,1,2,13,45,-2.04733,0,-9999.90039,76.6,59.46667,8.66667,15.22667,4.7,11.00667,250,85.71999,101.35933,0.35831,-9999.90039,0.31536,4.39067,-4.12533
2016,1,2,14,0,-2.05,0,-9999.90039,73.8,57.46667,7.67333,14.94667,4.58667,10.7,261,85.35999,101.33932,0.35947,-9999.90039,0.3155,4.356,-4.18067
