year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm,Battery,Dew Point                                                                    
2021,   1,   1,   0,   0,     3.55600,     0.00000,     0.00000,     1.00000,         NaN,     0.30000,     1.80000,     0.30000,     1.80000,   102.00000,    93.44667,   100.73799,         NaN,         NaN,     0.31550,     4.17333,     2.59933,
2021,   1,   1,   0,  15,     3.55600,     0.00000,     0.00000,     1.00000,         NaN,     0.30000,     1.80000,     0.30000,     1.80000,   100.00000,    93.44667,   100.73799,         NaN,         NaN,     0.31550,     4.17333,     2.59933,
2021,   1,   1,   0,  30,     3.53600,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.78000,     0.00000,     0.78000,   100.00000,    93.58665,   100.71333,         NaN,         NaN,     0.31550,     4.18000,     2.60267,
2021,   1,   1,   0,  45,     3.51067,     0.00000,     0.00000,     1.00000,         NaN,     0.78000,     3.36667,     0.78000,     3.36667,    98.00000,    93.78001,   100.71799,         NaN,         NaN,     0.31550,     4.17667,     2.60533,
2021,   1,   1,   1,   0,     3.50467,     0.00000,     0.00000,     1.00000,         NaN,     0.24000,     1.20000,     0.24000,     1.20000,    49.00000,    93.96667,   100.68601,         NaN,         NaN,     0.31550,     4.17400,     2.62467,
2021,   1,   1,   1,  15,     3.43600,     0.00000,     0.00000,     1.00000,         NaN,     0.06000,     0.72000,     0.06000,     0.72000,    49.00000,    94.05332,   100.68800,         NaN,         NaN,     0.31550,     4.16333,     2.57200,
2021,   1,   1,   1,  30,     3.34200,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.18000,     0.00000,     0.18000,    49.00000,    94.26001,   100.67601,         NaN,         NaN,     0.31550,     4.17200,     2.51067,
2021,   1,   1,   1,  45,     3.30800,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.06000,     0.00000,     0.06000,    49.00000,    94.37333,   100.66667,         NaN,         NaN,     0.31550,     4.17267,     2.49400,
2021,   1,   1,   2,   0,     3.36600,     0.00000,     0.20000,     1.00000,         NaN,     0.78000,     1.93333,     0.78000,     1.93333,    94.00000,    94.59332,   100.64668,         NaN,         NaN,     0.31550,     4.17133,     2.58267,
2021,   1,   1,   2,  15,     3.48600,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.54000,     0.00000,     0.54000,    94.00000,    94.76667,   100.66267,         NaN,         NaN,     0.31550,     4.16533,     2.72667,
2021,   1,   1,   2,  30,     3.37667,     0.00000,     0.00000,     1.00000,         NaN,     0.12000,     1.14000,     0.12000,     1.14000,   112.00000,    94.86667,   100.67868,         NaN,         NaN,     0.31550,     4.16667,     2.63400,
2021,   1,   1,   2,  45,     3.50600,     0.00000,     0.00000,     1.00000,         NaN,     0.18000,     0.84000,     0.18000,     0.84000,   114.00000,    95.08665,   100.67533,         NaN,         NaN,     0.31550,     4.16467,     2.79467,
2021,   1,   1,   3,   0,     3.52933,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,   112.00000,    95.28001,   100.69199,         NaN,         NaN,     0.31550,     4.16467,     2.84667,
2021,   1,   1,   3,  15,     3.41733,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.42000,     0.00000,     0.42000,    91.00000,    95.34667,   100.66601,         NaN,         NaN,     0.31550,     4.15600,     2.74533,
2021,   1,   1,   3,  30,     3.42867,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,    91.00000,    95.46667,   100.67065,         NaN,         NaN,     0.31550,     4.16200,     2.77533,
2021,   1,   1,   3,  45,     3.41733,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,    91.00000,    95.57999,   100.67801,         NaN,         NaN,     0.31550,     4.16067,     2.77600,
2021,   1,   1,   4,   0,     3.39200,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,    91.00000,    95.71334,   100.67136,         NaN,         NaN,     0.31550,     4.16133,     2.77333,
2021,   1,   1,   4,  15,     3.47000,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,    91.00000,    95.81334,   100.68468,         NaN,         NaN,     0.31550,     4.15133,     2.86667,
2021,   1,   1,   4,  30,     3.39467,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,    91.00000,    95.97334,   100.67535,         NaN,         NaN,     0.31550,     4.15800,     2.81600,
2021,   1,   1,   4,  45,     3.46533,     0.20000,     0.00000,     1.00000,         NaN,     0.00000,     0.18000,     0.00000,     0.18000,    90.00000,    96.04665,   100.66268,         NaN,         NaN,     0.31550,     4.15667,     2.89333,
2021,   1,   1,   5,   0,     3.35533,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,    90.00000,    96.15333,   100.66068,         NaN,         NaN,     0.31550,     4.16000,     2.80133,
2021,   1,   1,   5,  15,     3.35200,     0.00000,     0.00000,     1.00000,         NaN,     0.18000,     1.02000,     0.18000,     1.02000,   110.00000,    96.27334,   100.64268,         NaN,         NaN,     0.31550,     4.14800,     2.81733,
2021,   1,   1,   5,  30,     3.42800,     0.00000,     0.00000,     1.00000,         NaN,     0.06000,     0.66000,     0.06000,     0.66000,   108.00000,    96.38668,   100.63867,         NaN,         NaN,     0.31550,     4.15600,     2.90667,
2021,   1,   1,   5,  45,     3.40267,     0.00000,     0.00000,     1.00000,         NaN,     0.00000,     0.00000,     0.00000,     0.00000,    73.00000,    96.49333,   100.61866,         NaN,         NaN,     0.31550,     4.15533,     2.90000,
2021,   1,   1,   6,   0,     3.27133,     0.00000,     0.00000,     1.00000,         NaN,     0.54000,     2.10000,     0.54000,     2.10000,   337.00000,    96.60665,   100.64935,         NaN,         NaN,     0.31550,     4.15600,     2.78400,
2021,   1,   1,   6,  15,     3.00933,     0.00000,     0.00000,     1.00000,         NaN,     0.54000,     2.64000,     0.54000,     2.64000,   343.00000,    96.67332,   100.68201,         NaN,         NaN,     0.31550,     4.14733,     2.53200,
2021,   1,   1,   6,  30,     2.97067,     0.00000,     0.00000,     1.00000,         NaN,     0.36000,     1.92000,     0.36000,     1.92000,   321.00000,    96.81334,   100.67867,         NaN,         NaN,     0.31550,     4.15600,     2.51200,
2021,   1,   1,   6,  45,     2.98000,     0.00000,     0.00000,     1.00000,         NaN,     0.12000,     1.32000,     0.12000,     1.32000,   345.00000,    96.94001,   100.70399,         NaN,         NaN,     0.31550,     4.15467,     2.54400,
2021,   1,   1,   7,   0,     2.91600,     0.00000,     0.00000,     1.00000,         NaN,     0.96000,     3.08000,     0.96000,     3.08000,   347.00000,    97.00667,   100.76269,         NaN,         NaN,     0.31550,     4.15600,     2.48867,
2021,   1,   1,   7,  15,     2.65933,     0.00000,     0.00000,     1.00000,         NaN,     3.66667,     7.86000,     3.66667,     7.86000,   351.00000,    97.09332,   100.76268,         NaN,         NaN,     0.31550,     4.14200,     2.24467,
2021,   1,   1,   7,  30,     2.55267,     0.00000,     0.00000,     1.00000,         NaN,     1.80000,     4.94000,     1.80000,     4.94000,     7.00000,    97.18667,   100.78201,         NaN,         NaN,     0.31550,     4.15267,     2.15000,
2021,   1,   1,   7,  45,     2.59067,     0.00000,     0.00000,     1.00000,         NaN,     1.14000,     3.92000,     1.14000,     3.92000,    25.00000,    97.26668,   100.79934,         NaN,         NaN,     0.31550,     4.15333,     2.20333,
2021,   1,   1,   8,   0,     2.62667,     0.00000,     0.00000,     1.00000,         NaN,     0.54000,     3.00000,     0.54000,     3.00000,   347.00000,    97.39334,   100.82533,         NaN,         NaN,     0.31550,     4.15533,     2.25600,
2021,   1,   1,   8,  15,     2.65467,     0.00000,     0.00000,     1.66667,         NaN,     0.06000,     2.22000,     0.06000,     2.22000,   341.00000,    97.47334,   100.84666,         NaN,         NaN,     0.31550,     4.13533,     2.29667,
2021,   1,   1,   8,  30,     2.65867,     0.00000,     0.00000,     6.53333,         NaN,     0.12000,     1.74000,     0.12000,     1.74000,   329.00000,    97.50000,   100.88133,         NaN,         NaN,     0.31550,     4.14933,     2.30800,
2021,   1,   1,   8,  45,     2.68467,     0.00000,     0.00000,    18.13333,         NaN,     0.54000,     3.36000,     0.54000,     3.36000,     0.00000,    97.62666,   100.84399,         NaN,         NaN,     0.31550,     4.16000,     2.34800,
2021,   1,   1,   9,   0,     2.77000,     0.00000,     0.00000,    19.80000,         NaN,     0.30000,     2.52667,     0.30000,     2.52667,   334.00000,    97.77334,   100.89402,         NaN,         NaN,     0.31550,     4.17667,     2.45333,
2021,   1,   1,   9,  15,     2.72600,     0.00000,     0.00000,    22.00000,         NaN,     1.68000,     5.00667,     1.68000,     5.00667,   334.00000,    97.80000,   100.93333,         NaN,         NaN,     0.31550,     4.16800,     2.41267,
2021,   1,   1,   9,  30,     2.60333,     0.00000,     0.00000,    23.06667,         NaN,     2.70000,     7.14000,     2.70000,     7.14000,   352.00000,    97.72668,   100.97800,         NaN,         NaN,     0.31550,     4.19133,     2.28000,
2021,   1,   1,   9,  45,     2.47733,     0.00000,     0.00000,    30.53333,         NaN,     2.10000,     5.86000,     2.10000,     5.86000,   345.00000,    97.87334,   100.95733,         NaN,         NaN,     0.31550,     4.21133,     2.17467,
2021,   1,   1,  10,   0,     2.43400,     0.00000,     0.00000,    29.73333,         NaN,     3.12000,     7.19333,     3.12000,     7.19333,     1.00000,    97.92001,   100.95600,         NaN,         NaN,     0.31550,     4.21533,     2.13933,
2021,   1,   1,  10,  15,     2.47467,     0.00000,     0.00000,    49.13334,         NaN,     2.52000,     6.16667,     2.52000,     6.16667,   350.00000,    97.90668,   100.92868,         NaN,         NaN,     0.31550,     4.26133,     2.17800,
2021,   1,   1,  10,  30,     2.39600,     0.00000,     0.00000,    41.73333,         NaN,     4.03333,     8.53333,     4.03333,     8.53333,   340.00000,    97.92667,   100.89601,         NaN,         NaN,     0.31550,     4.29667,     2.10067,
2021,   1,   1,  10,  45,     2.33133,     0.00000,     0.00000,    56.66667,         NaN,     3.60667,     8.04000,     3.60667,     8.04000,   331.00000,    98.07999,   100.97468,         NaN,         NaN,     0.31550,     4.33333,     2.05867,
2021,   1,   1,  11,   0,     2.19200,     0.00000,     0.00000,    42.73333,         NaN,     5.43333,    11.12000,     5.43333,    11.12000,   345.00000,    98.08665,   101.02868,         NaN,         NaN,     0.31550,     4.33267,     1.91933,
2021,   1,   1,  11,  15,     2.06267,     0.00000,     0.00000,    59.26667,         NaN,     6.35333,    11.44000,     6.35333,    11.44000,   355.00000,    98.00000,   100.99400,         NaN,         NaN,     0.31550,     4.34800,     1.77933,
2021,   1,   1,  11,  30,     1.78800,     0.00000,     0.00000,    78.93333,         NaN,     9.10000,    14.74000,     9.10000,    14.74000,     1.00000,    97.95334,   100.95933,         NaN,         NaN,     0.31550,     4.37933,     1.49867,
2021,   1,   1,  11,  45,     1.65333,     0.00000,     0.00000,    55.06667,         NaN,     7.38667,    13.23333,     7.38667,    13.23333,     6.00000,    97.95335,   100.95799,         NaN,         NaN,     0.31550,     4.36800,     1.36267,
2021,   1,   1,  12,   0,     1.45600,     0.00000,     0.00000,    38.46667,         NaN,     5.86667,    11.91333,     5.86667,    11.91333,     8.00000,    97.87334,   100.92534,         NaN,         NaN,     0.31545,     4.35933,     1.15200,
2021,   1,   1,  12,  15,     1.32200,     0.00000,     0.00000,    40.73333,         NaN,     5.06667,    10.47333,     5.06667,    10.47333,   355.00000,    97.80001,   100.87466,         NaN,         NaN,     0.31536,     4.35067,     1.01000,
2021,   1,   1,  12,  30,     1.13933,     0.00000,     0.00000,    31.93333,         NaN,     4.57333,     9.68000,     4.57333,     9.68000,   354.00000,    97.75999,   100.89803,         NaN,         NaN,     0.31550,     4.34267,     0.82067,
2021,   1,   1,  12,  45,     1.09933,     0.00000,     0.00000,    34.00000,         NaN,     4.56667,     9.62000,     4.56667,     9.62000,   347.00000,    97.71333,   100.91199,         NaN,         NaN,     0.31541,     4.33667,     0.77467,
2021,   1,   1,  13,   0,     1.21267,     0.00000,     0.00000,    31.80000,         NaN,     2.70000,     6.95333,     2.70000,     6.95333,   352.00000,    97.74666,   100.92735,         NaN,         NaN,     0.31545,     4.34533,     0.89400,
2021,   1,   1,  13,  15,     1.19333,     0.00000,     0.00000,    39.00000,         NaN,     3.97333,     9.19333,     3.97333,     9.19333,   354.00000,    97.66666,   100.90800,         NaN,         NaN,     0.31536,     4.34067,     0.86400,
2021,   1,   1,  13,  30,     1.30867,     0.00000,     0.00000,    49.06667,         NaN,     3.61333,     9.18667,     3.61333,     9.18667,   355.00000,    97.54000,   100.90869,         NaN,         NaN,     0.31545,     4.36800,     0.96000,
2021,   1,   1,  13,  45,     1.47077,     0.00000,     0.00000,    55.46154,         NaN,     3.19231,     7.96154,     3.19231,     7.96154, -9999.90039,    97.46155,   100.91541,         NaN,         NaN,     0.31539,     4.37231,     1.11077,
2021,   1,   1,  14,   0,    -0.36400,     0.00000,     0.00000,   117.93333, -9999.90039,    12.40000,    19.34000,    12.40000,    19.34000,    97.00000,    80.30000,   102.22999, -9999.90039, -9999.90039,     0.33370,     4.39000,    -3.33867,
2021,   1,   1,  14,  15,    -0.36600,     0.00000,     0.00000,    81.26667, -9999.90039,    11.85333,    18.42000,    11.85333,    18.42000,    87.00000,    80.24667,   102.20199, -9999.90039, -9999.90039,     0.33370,     4.37333,    -3.35200,
2021,   1,   1,  14,  30,    -0.30200,     0.00000,     0.00000,    68.86667, -9999.90039,    11.68000,    17.46000,    11.68000,    17.46000,    94.00000,    80.19332,   102.17667, -9999.90039, -9999.90039,     0.33379,     4.35400,    -3.30067,
2021,   1,   1,  14,  45,    -0.27333,     0.00000,     0.00000,    61.53333, -9999.90039,    13.12000,    19.57333,    13.12000,    19.57333,   104.00000,    80.36668,   102.18200, -9999.90039, -9999.90039,     0.33375,     4.38867,    -3.24467,
2021,   1,   1,  15,   0,    -0.29333,     0.00000,     0.00000,    50.33333, -9999.90039,    11.38000,    18.00000,    11.38000,    18.00000,   101.00000,    81.00000,   102.16667, -9999.90039, -9999.90039,     0.33384,     4.36067,    -3.15600,
2021,   1,   1,  15,  15,    -0.28800,     0.00000,     0.00000,    38.66667, -9999.90039,    10.35333,    17.15333,    10.35333,    17.15333,    86.00000,    81.71333,   102.14668, -9999.90039, -9999.90039,     0.33389,     4.36067,    -3.03800,
2021,   1,   1,  15,  30,    -0.30000,     0.00000,     0.00000,    22.53333, -9999.90039,    13.24000,    19.81333,    13.24000,    19.81333,   114.00000,    82.30002,   102.16267, -9999.90039, -9999.90039,     0.33379,     4.34467,    -2.95200,
2021,   1,   1,  15,  45,    -0.30200,     0.00000,     0.00000,    12.33333, -9999.90039,     8.46667,    13.90667,     8.46667,    13.90667,    72.00000,    82.55333,   102.18267, -9999.90039, -9999.90039,     0.33375,     4.30867,    -2.91333,
2021,   1,   1,  16,   0,    -0.38600,     0.00000,     0.00000,     8.06667, -9999.90039,     9.44667,    16.92000,     9.44667,    16.92000,    97.00000,    82.85999,   102.16602, -9999.90039, -9999.90039,     0.33412,     4.28333,    -2.94067,
2021,   1,   1,  16,  15,    -0.47400,     0.00000,     0.00000,     4.86667, -9999.90039,    10.28000,    16.98000,    10.28000,    16.98000,    94.00000,    83.70000,   102.15401, -9999.90039, -9999.90039,     0.33403,     4.27067,    -2.89267,
2021,   1,   1,  16,  30,    -0.73133,     0.00000,     0.00000,     2.53333, -9999.90039,    10.90000,    18.00667,    10.90000,    18.00667,    94.00000,    85.07334,   102.10532, -9999.90039, -9999.90039,     0.33412,     4.26667,    -2.92733,
2021,   1,   1,  16,  45,    -1.28200,     0.00000,     0.00000,     5.86667, -9999.90039,     9.01333,    14.57333,     9.01333,    14.57333,   102.00000,    88.66000,   102.02534, -9999.90039, -9999.90039,     0.33412,     4.25667,    -2.91733,
2021,   1,   1,  17,   0,    -1.70867,     0.00000,     0.00000,     5.60000, -9999.90039,     9.25333,    14.74667,     9.25333,    14.74667,    76.00000,    91.37334,   101.95068, -9999.90039, -9999.90039,     0.33417,     4.25200,    -2.93267,
2021,   1,   1,  17,  15,    -1.73933,     0.00000,     0.00000,     1.06667, -9999.90039,     4.34000,    10.52667,     4.34000,    10.52667,    88.00000,    92.84000,   101.93201, -9999.90039, -9999.90039,     0.33421,     4.22333,    -2.74933,
2021,   1,   1,  17,  30,    -1.67400,     0.00000,     0.00000,     1.00000, -9999.90039,     6.40000,    13.42667,     6.40000,    13.42667,    73.00000,    93.77333,   101.90401, -9999.90039, -9999.90039,     0.33431,     4.24667,    -2.54867,
2021,   1,   1,  17,  45,    -1.63600,     0.00000,     0.00000,     1.00000, -9999.90039,     4.87333,    11.61333,     4.87333,    11.61333,    86.00000,    94.37333,   101.86399, -9999.90039, -9999.90039,     0.33431,     4.24133,    -2.42867,
2021,   1,   1,  18,   0,    -1.59600,     0.00000,     0.00000,     1.00000, -9999.90039,     6.82667,    13.59333,     6.82667,    13.59333,    87.00000,    94.85332,   101.81268, -9999.90039, -9999.90039,     0.33440,     4.23533,    -2.32067,
2021,   1,   1,  18,  15,    -1.52400,     0.00000,     0.00000,     1.00000, -9999.90039,     9.80667,    15.40667,     9.80667,    15.40667,   104.00000,    95.25333,   101.77401, -9999.90039, -9999.90039,     0.33440,     4.21000,    -2.18733,
2021,   1,   1,  18,  30,    -1.52200,     0.00000,     0.00000,     1.00000, -9999.90039,    10.04000,    16.73333,    10.04000,    16.73333,   101.00000,    95.60667,   101.75933, -9999.90039, -9999.90039,     0.33440,     4.23000,    -2.13467,
2021,   1,   1,  18,  45,    -1.52400,     0.00000,     0.00000,     1.00000, -9999.90039,     8.46000,    15.28667,     8.46000,    15.28667,    90.00000,    95.98000,   101.69934, -9999.90039, -9999.90039,     0.33440,     4.22533,    -2.08333,
2021,   1,   1,  19,   0,    -1.44733,     0.00000,     0.00000,     1.00000, -9999.90039,     6.63333,    12.76667,     6.63333,    12.76667,    79.00000,    96.19335,   101.62000, -9999.90039, -9999.90039,     0.33440,     4.21733,    -1.98000,
2021,   1,   1,  19,  15,    -1.33000,     0.00000,     0.00000,     1.00000, -9999.90039,     8.16667,    14.75333,     8.16667,    14.75333,    97.00000,    96.36668,   101.56935, -9999.90039, -9999.90039,     0.33440,     4.19467,    -1.83467,
2021,   1,   1,  19,  30,    -1.28200,     0.00000,     0.00000,     1.00000, -9999.90039,    11.06667,    18.62000,    11.06667,    18.62000,   102.00000,    96.59332,   101.52266, -9999.90039, -9999.90039,     0.33440,     4.21667,    -1.76067,
2021,   1,   1,  19,  45,    -1.23333,     0.00000,     0.00000,     1.00000, -9999.90039,    10.69333,    17.34667,    10.69333,    17.34667,    98.00000,    96.72002,   101.49667, -9999.90039, -9999.90039,     0.33440,     4.21533,    -1.69400,
2021,   1,   1,  20,   0,    -1.14600,     0.00000,     0.00000,     1.00000, -9999.90039,    11.42667,    17.53333,    11.42667,    17.53333,   105.00000,    96.82667,   101.50401, -9999.90039, -9999.90039,     0.33440,     4.21000,    -1.59000,
2021,   1,   1,  20,  15,    -1.13000,     0.00000,     0.00000,     1.00000, -9999.90039,    10.17333,    16.73333,    10.17333,    16.73333,   104.00000,    96.70666,   101.48799, -9999.90039, -9999.90039,     0.33440,     4.18800,    -1.59133,
2021,   1,   1,  20,  30,    -1.07200,     0.00000,     0.00000,     1.00000, -9999.90039,     9.44000,    14.86000,     9.44000,    14.86000,   105.00000,    96.47334,   101.45535, -9999.90039, -9999.90039,     0.33440,     4.20933,    -1.56800,
2021,   1,   1,  20,  45,    -1.08600,     0.00000,     0.00000,     1.00000, -9999.90039,     6.90000,    13.06000,     6.90000,    13.06000,    77.00000,    96.36669,   101.37266, -9999.90039, -9999.90039,     0.33440,     4.20600,    -1.59933,
2021,   1,   1,  21,   0,    -1.11600,     0.00000,     0.00000,     1.00000, -9999.90039,     5.92000,    12.39333,     5.92000,    12.39333,    90.00000,    96.38001,   101.31934, -9999.90039, -9999.90039,     0.33440,     4.20133,    -1.62400,
2021,   1,   1,  21,  15,    -1.11200,     0.00000,     0.00000,     1.00000, -9999.90039,     6.10667,    12.52000,     6.10667,    12.52000,    81.00000,    96.40002,   101.27868, -9999.90039, -9999.90039,     0.33445,     4.18333,    -1.61733,
2021,   1,   1,  21,  30,    -1.04400,     0.00000,     0.00000,     1.00000, -9999.90039,     6.40000,    13.06000,     6.40000,    13.06000,    90.00000,    96.45334,   101.23866, -9999.90039, -9999.90039,     0.33445,     4.20133,    -1.54400,
2021,   1,   1,  21,  45,    -1.00867,     0.00000,     0.00000,     1.00000, -9999.90039,     5.56000,    12.86000,     5.56000,    12.86000,    86.00000,    96.50000,   101.18334, -9999.90039, -9999.90039,     0.33449,     4.19867,    -1.50800,
2021,   1,   1,  22,   0,    -0.96400,     0.00000,     0.00000,     1.00000, -9999.90039,     6.10667,    12.33333,     6.10667,    12.33333,    46.00000,    96.63998,   101.16068, -9999.90039, -9999.90039,     0.33449,     4.19400,    -1.43467,
2021,   1,   1,  22,  15,    -0.90200,     0.00000,     0.00000,     1.00000, -9999.90039,     3.81333,     9.31333,     3.81333,     9.31333,    39.00000,    96.75334,   101.12534, -9999.90039, -9999.90039,     0.33459,     4.17400,    -1.35533,
2021,   1,   1,  22,  30,    -0.76400,     0.00000,     0.00000,     1.00000, -9999.90039,     1.02000,     5.48667,     1.02000,     5.48667,    84.00000,    96.85334,   101.09401, -9999.90039, -9999.90039,     0.33496,     4.19533,    -1.20667,
2021,   1,   1,  22,  45,    -0.73000,     0.00000,     0.00000,     1.00000, -9999.90039,     2.52000,     8.64667,     2.52000,     8.64667,    70.00000,    96.85336,   101.01600, -9999.90039, -9999.90039,     0.33505,     4.19467,    -1.17467,
2021,   1,   1,  23,   0,    -0.71600,     0.00000,     0.00000,     1.00000, -9999.90039,     3.49333,     9.86000,     3.49333,     9.86000,    66.00000,    96.88668,   100.94334, -9999.90039, -9999.90039,     0.33425,     4.19000,    -1.15667,
2021,   1,   1,  23,  15,    -0.66533,     0.00000,     0.00000,     1.00000, -9999.90039,     1.92000,     7.37333,     1.92000,     7.37333,    55.00000,    97.00000,   100.95999, -9999.90039, -9999.90039,     0.33359,     4.16867,    -1.08600,
2021,   1,   1,  23,  30,    -0.60400,     0.00000,     0.00000,     1.00000, -9999.90039,     0.72000,     4.39333,     0.72000,     4.39333,    58.00000,    97.02666,   100.97199, -9999.90039, -9999.90039,     0.33375,     4.18867,    -1.02133,
2021,   1,   1,  23,  45,    -0.56133,     0.00000,     0.00000,     1.00000, -9999.90039,     1.08000,     5.13333,     1.08000,     5.13333,    41.00000,    97.07999,   100.92268, -9999.90039, -9999.90039,     0.33370,     4.18600,    -0.97200,
2021,   1,   2,   0,   0,    -0.46600,     0.00000,     0.00000,     1.00000, -9999.90039,     1.50000,     5.38667,     1.50000,     5.38667,    66.00000,    97.05999,   100.93133, -9999.90039, -9999.90039,     0.33421,     4.18400,    -0.87867,
2021,   1,   2,   0,  15,    -0.33800,     0.00000,     0.00000,     1.00000, -9999.90039,     0.36000,     2.88667,     0.36000,     2.88667,    48.00000,    97.11331,   100.97666, -9999.90039, -9999.90039,     0.33375,     4.16467,    -0.74533,
2021,   1,   2,   0,  30,    -0.29400,     0.00000,     0.00000,     1.00000, -9999.90039,     0.72000,     4.04000,     0.72000,     4.04000,    44.00000,    97.19333,   100.90534, -9999.90039, -9999.90039,     0.33379,     4.18333,    -0.69467,
2021,   1,   2,   0,  45,    -0.26400,     0.00000,     0.00000,     1.00000, -9999.90039,     2.64667,     8.40667,     2.64667,     8.40667,    49.00000,    97.22001,   100.83799, -9999.90039, -9999.90039,     0.33379,     4.18267,    -0.65333,
2021,   1,   2,   1,   0,    -0.24800,     0.20000,     0.00000,     1.00000, -9999.90039,     2.28000,     7.31333,     2.28000,     7.31333,    35.00000,    97.29334,   100.81401, -9999.90039, -9999.90039,     0.33421,     4.17933,    -0.62867,
2021,   1,   2,   1,  15,    -0.20400,     0.00000,     0.00000,     1.00000, -9999.90039,     1.98000,     7.12000,     1.98000,     7.12000,    62.00000,    97.30001,   100.78667, -9999.90039, -9999.90039,     0.33435,     4.15867,    -0.58400,
2021,   1,   2,   1,  30,    -0.17000,     0.00000,     0.00000,     1.00000, -9999.90039,     0.42000,     3.86000,     0.42000,     3.86000,    38.00000,    97.40002,   100.76868, -9999.90039, -9999.90039,     0.33468,     4.17800,    -0.54000,
2021,   1,   2,   1,  45,    -0.16800,     0.00000,     0.00000,     1.00000, -9999.90039,     0.60000,     3.61333,     0.60000,     3.61333,    49.00000,    97.40002,   100.72865, -9999.90039, -9999.90039,     0.33510,     4.17533,    -0.53800,
2021,   1,   2,   2,   0,    -0.14600,     0.40000,     0.00000,     1.00000, -9999.90039,     0.90000,     3.98667,     0.90000,     3.98667,    37.00000,    97.40002,   100.72533, -9999.90039, -9999.90039,     0.33510,     4.17467,    -0.51400,
2021,   1,   2,   2,  15,    -0.07800,     0.00000,     0.00000,     1.00000, -9999.90039,     0.30000,     1.74667,     0.30000,     1.74667,    32.00000,    97.42667,   100.75467, -9999.90039, -9999.90039,     0.33519,     4.15533,    -0.43800,
2021,   1,   2,   2,  30,    -0.01800,     0.00000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.36000,     0.00000,     0.36000,   355.00000,    97.50000,   100.79134, -9999.90039, -9999.90039,     0.33557,     4.17533,    -0.37267,
2021,   1,   2,   2,  45,    -0.00600,     0.40000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.18000,     0.00000,     0.18000,   354.00000,    97.50000,   100.67265, -9999.90039, -9999.90039,     0.33529,     4.17400,    -0.36400,
2021,   1,   2,   3,   0,    -0.03200,     0.00000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.06000,     0.00000,     0.06000,   355.00000,    97.49333,   100.74065, -9999.90039, -9999.90039,     0.33515,     4.17267,    -0.38333,
2021,   1,   2,   3,  15,    -0.07200,     0.40000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    97.40002,   100.87199, -9999.90039, -9999.90039,     0.33510,     4.15333,    -0.43800,
2021,   1,   2,   3,  30,    -0.10400,     0.00000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    97.40002,   100.89468, -9999.90039, -9999.90039,     0.33510,     4.17533,    -0.46400,
2021,   1,   2,   3,  45,    -0.17467,     0.40000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    97.40002,   100.93200, -9999.90039, -9999.90039,     0.33510,     4.17133,    -0.54200,
2021,   1,   2,   4,   0,    -0.59400,     0.00000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    97.29332,   100.96133, -9999.90039, -9999.90039,     0.33510,     4.17133,    -0.97467,
2021,   1,   2,   4,  15,    -1.11467,     0.00000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    97.29334,   100.96867, -9999.90039, -9999.90039,     0.33510,     4.15133,    -1.49600,
2021,   1,   2,   4,  30,    -1.37933,     0.00000,     0.00000,     1.00000, -9999.90039,     0.00000,     0.00000,     0.00000,     0.00000,   355.00000,    97.44001,   100.98533, -9999.90039, -9999.90039,     0.33510,     4.17067,    -1.73800,
