year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm,Battery,Dew Point                                                                    
2015,1,1,0,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,0,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,0,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,0,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,1,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,1,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,1,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,1,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,2,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,2,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,2,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,2,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,3,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,3,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,3,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,3,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,4,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,4,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,4,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,4,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,5,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,5,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,5,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,5,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,6,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,6,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,6,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,6,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,7,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,7,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,7,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,7,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,8,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,8,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,8,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,8,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,9,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,9,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,9,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,9,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,10,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,10,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,10,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,10,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,11,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,11,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,11,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,11,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,12,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,12,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,12,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,12,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,13,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,13,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,13,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,13,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,14,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,14,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,14,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,14,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,15,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,15,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,15,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,15,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,16,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,16,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,16,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,16,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,17,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,17,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,17,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,17,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,18,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,18,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,18,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,18,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,19,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,19,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,19,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,19,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,20,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,20,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,20,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,20,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,21,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,21,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,21,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,21,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,22,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,22,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,22,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,22,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,23,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,23,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,23,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,1,23,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,0,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,0,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,0,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,0,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,1,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,1,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,1,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,1,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,2,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,2,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,2,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,2,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,3,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,3,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,3,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,3,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,4,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,4,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,4,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,4,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,5,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,5,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,5,30,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,5,45,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,6,0,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
2015,1,2,6,15,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002
