year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm,Battery,Dew Point                                                                    
2019,   1,   1,   2,  30,    -2.85600,     0.00000,     0.00000,     1.00000,     1.00000,     2.76667,     6.95333,     2.76667,     6.95333,   263.00000,    85.80000,   100.50401, -9999.90039, -9999.90039,     0.33730,     4.17533,    -4.90400,
2019,   1,   1,   2,  45,    -2.82000,     0.00000,     0.00000,     1.00000,     1.00000,     4.27333,    10.70667,     4.27333,    10.70667,   251.00000,    86.14666,   100.51268, -9999.90039, -9999.90039,     0.33730,     4.17600,    -4.81733,
2019,   1,   1,   3,   0,    -2.81200,     0.00000,     0.00000,     1.00000,     1.00000,     4.38667,    10.94667,     4.38667,    10.94667,   261.00000,    86.40667,   100.52669, -9999.90039, -9999.90039,     0.33730,     4.17533,    -4.76733,
2019,   1,   1,   3,  15,    -2.82000,     0.00000,     0.00000,     1.00000,     1.00000,     3.48000,     9.12667,     3.48000,     9.12667,   274.00000,    86.74667,   100.54468, -9999.90039, -9999.90039,     0.33730,     4.17533,    -4.72600,
2019,   1,   1,   3,  30,    -2.84200,     0.00000,     0.00000,     1.00000,     1.00000,     2.52000,     7.44000,     2.52000,     7.44000,   279.00000,    87.12000,   100.55933, -9999.90039, -9999.90039,     0.33730,     4.17600,    -4.69000,
2019,   1,   1,   3,  45,    -2.84800,     0.00000,     0.00000,     1.00000,     1.00000,     3.12667,     8.82667,     3.12667,     8.82667,   285.00000,    87.26668,   100.56200, -9999.90039, -9999.90039,     0.33730,     4.17333,    -4.67467,
2019,   1,   1,   4,   0,    -2.90200,     0.00000,     0.00000,     1.00000,     1.00000,     1.20000,     4.21333,     1.20000,     4.21333,   260.00000,    87.53333,   100.57199, -9999.90039, -9999.90039,     0.33730,     4.17400,    -4.68533,
2019,   1,   1,   4,  15,    -2.91000,     0.00000,     0.00000,     1.00000,     1.00000,     3.96667,     9.73333,     3.96667,     9.73333,   274.00000,    88.43999,   100.57666, -9999.90039, -9999.90039,     0.33730,     4.17400,    -4.55600,
2019,   1,   1,   4,  30,    -2.95600,     0.00000,     0.00000,     1.00000,     1.00000,     3.43333,     7.91333,     3.43333,     7.91333,   282.00000,    88.97334,   100.58599, -9999.90039, -9999.90039,     0.33730,     4.17267,    -4.52133,
2019,   1,   1,   4,  45,    -3.04067,     0.00000,     0.00000,     1.00000,     1.00000,     3.36667,     7.80667,     3.36667,     7.80667,   257.00000,    89.21335,   100.59332, -9999.90039, -9999.90039,     0.33730,     4.17267,    -4.57000,
2019,   1,   1,   5,   0,    -3.07400,     0.00000,     0.00000,     1.00000,     1.00000,     2.76667,     7.35333,     2.76667,     7.35333,   275.00000,    89.46667,   100.59399, -9999.90039, -9999.90039,     0.33730,     4.17467,    -4.57267,
2019,   1,   1,   5,  15,    -3.24800,     0.00000,     0.00000,     1.00000,     1.00000,     1.80000,     6.10000,     1.80000,     6.10000,   254.00000,    89.78002,   100.58732, -9999.90039, -9999.90039,     0.33730,     4.17467,    -4.69467,
2019,   1,   1,   5,  30,    -3.32200,     0.00000,     0.00000,     1.00000,     1.00000,     2.04000,     6.59333,     2.04000,     6.59333,   274.00000,    90.05333,   100.58732, -9999.90039, -9999.90039,     0.33730,     4.17667,    -4.72667,
2019,   1,   1,   5,  45,    -3.23000,     0.00000,     0.00000,     1.00000,     1.00000,     1.56000,     5.55333,     1.56000,     5.55333,   261.00000,    90.67334,   100.58999, -9999.90039, -9999.90039,     0.33730,     4.17267,    -4.54533,
2019,   1,   1,   6,   0,    -3.15400,     0.00000,     0.00000,     1.00000,     1.00000,     1.50000,     5.49333,     1.50000,     5.49333,   248.00000,    91.23335,   100.61466, -9999.90039, -9999.90039,     0.33730,     4.17467,    -4.39133,
2019,   1,   1,   6,  15,    -3.19200,     0.00000,     0.00000,     1.00000,     1.00000,     0.84000,     4.03333,     0.84000,     4.03333,   268.00000,    91.82666,   100.62801, -9999.90039, -9999.90039,     0.33730,     4.17400,    -4.34000,
2019,   1,   1,   6,  30,    -3.10800,     0.00000,     0.00000,     1.00000,     1.00000,     1.44000,     5.14000,     1.44000,     5.14000,   243.00000,    92.47332,   100.63000, -9999.90039, -9999.90039,     0.33730,     4.17400,    -4.16600,
2019,   1,   1,   6,  45,    -3.14200,     0.00000,     0.00000,     1.00000,     1.00000,     1.32000,     5.72000,     1.32000,     5.72000,   237.00000,    92.84666,   100.65402, -9999.90039, -9999.90039,     0.33730,     4.17200,    -4.14733,
2019,   1,   1,   7,   0,    -3.35000,     0.00000,     0.00000,     1.00000,     1.00000,     1.80667,     5.48667,     1.80667,     5.48667,   254.00000,    93.36000,   100.66200, -9999.90039, -9999.90039,     0.33735,     4.17200,    -4.27400,
2019,   1,   1,   7,  15,    -3.49000,     0.00000,     0.00000,     1.00000,     1.00000,     2.28000,     6.52000,     2.28000,     6.52000,   243.00000,    93.78667,   100.67333, -9999.90039, -9999.90039,     0.33744,     4.17533,    -4.35400,
2019,   1,   1,   7,  30,    -3.53600,     0.00000,     0.00000,     1.00000,     1.00000,     2.94000,     6.76667,     2.94000,     6.76667,   223.00000,    94.14665,   100.69199, -9999.90039, -9999.90039,     0.33753,     4.17333,    -4.34667,
2019,   1,   1,   7,  45,    -3.50200,     0.00000,     0.00000,     1.00000,     1.00000,     3.84667,     8.78667,     3.84667,     8.78667,   253.00000,    94.30001,   100.70600, -9999.90039, -9999.90039,     0.33767,     4.17067,    -4.29200,
2019,   1,   1,   8,   0,    -3.47200,     0.00000,     0.00000,     1.06667,     1.00000,     3.36667,     8.36000,     3.36667,     8.36000,   248.00000,    94.08666,   100.71667, -9999.90039, -9999.90039,     0.33767,     4.17067,    -4.29400,
2019,   1,   1,   8,  15,    -3.51600,     0.00000,     0.00000,     4.66667,     3.20000,     1.98000,     5.98000,     1.98000,     5.98000,   236.00000,    93.83334,   100.71467, -9999.90039, -9999.90039,     0.33763,     4.17267,    -4.37333,
2019,   1,   1,   8,  30,    -3.50600,     0.00000,     0.00000,     9.53333,     6.86667,     1.68000,     6.15333,     1.68000,     6.15333,   239.00000,    93.61999,   100.72800, -9999.90039, -9999.90039,     0.33735,     4.17133,    -4.39400,
2019,   1,   1,   8,  45,    -3.46600,     0.00000,     0.00000,    14.53333,    11.00000,     2.76667,     7.66667,     2.76667,     7.66667,   261.00000,    93.28001,   100.74267, -9999.90039, -9999.90039,     0.33763,     4.17133,    -4.40200,
2019,   1,   1,   9,   0,    -3.43200,     0.00000,     0.00000,    18.13333,    13.20000,     3.36667,     8.34667,     3.36667,     8.34667,   241.00000,    92.60000,   100.77001, -9999.90039, -9999.90039,     0.33763,     4.17267,    -4.46533,
2019,   1,   1,   9,  15,    -3.35200,     0.00000,     0.00000,    26.06667,    19.20000,     3.06000,     8.47333,     3.06000,     8.47333,   272.00000,    91.81333,   100.80068, -9999.90039, -9999.90039,     0.33781,     4.17200,    -4.49800,
2019,   1,   1,   9,  30,    -3.24800,     0.00000,     0.00000,    38.73333,    28.20000,     3.12667,     8.16667,     3.12667,     8.16667,   263.00000,    90.93333,   100.81932, -9999.90039, -9999.90039,     0.33781,     4.18067,    -4.52600,
2019,   1,   1,   9,  45,    -3.20200,     0.00000,     0.00000,    42.60000,    30.73333,     3.12000,     8.28667,     3.12000,     8.28667,   253.00000,    90.26665,   100.84066, -9999.90039, -9999.90039,     0.33777,     4.18600,    -4.57933,
2019,   1,   1,  10,   0,    -3.15800,     0.00000,     0.00000,    50.73333,    36.66667,     2.16000,     6.65333,     2.16000,     6.65333,   268.00000,    89.79333,   100.87067, -9999.90039, -9999.90039,     0.33781,     4.19267,    -4.60600,
2019,   1,   1,  10,  15,    -3.10000,     0.00000,     0.00000,    64.33334,    46.73333,     3.12000,     7.92000,     3.12000,     7.92000,   250.00000,    89.44667,   100.88801, -9999.90039, -9999.90039,     0.33781,     4.20467,    -4.60067,
2019,   1,   1,  10,  30,    -3.03600,     0.00000,     0.00000,    74.73333,    54.26667,     4.08667,     9.37333,     4.08667,     9.37333,   267.00000,    88.81998,   100.89668, -9999.90039, -9999.90039,     0.33795,     4.22333,    -4.62467,
2019,   1,   1,  10,  45,    -2.93200,     0.00000,     0.00000,    80.13333,    58.40000,     5.12667,    11.18667,     5.12667,    11.18667,   261.00000,    87.82668,   100.90535, -9999.90039, -9999.90039,     0.33800,     4.24133,    -4.67000,
2019,   1,   1,  11,   0,    -2.88200,     0.00000,     0.00000,    84.80000,    61.20000,     2.76667,     7.55333,     2.76667,     7.55333,   251.00000,    87.25334,   100.91534, -9999.90039, -9999.90039,     0.33800,     4.25600,    -4.70667,
2019,   1,   1,  11,  15,    -2.87200,     0.00000,     0.00000,   112.66666,    81.13333,     3.60667,     8.77333,     3.60667,     8.77333,   265.00000,    87.24667,   100.90401, -9999.90039, -9999.90039,     0.33800,     4.28467,    -4.69867,
2019,   1,   1,  11,  30,    -2.80000,     0.00000,     0.00000,   146.60001,   105.33334,     5.06667,    11.74000,     5.06667,    11.74000,   239.00000,    85.68667,   100.88934, -9999.90039, -9999.90039,     0.33800,     4.34733,    -4.87000,
2019,   1,   1,  11,  45,    -2.51067,     0.00000,     0.00000,   179.33333,   128.93333,     3.96667,     9.81333,     3.96667,     9.81333,   274.00000,    83.51334,   100.88000, -9999.90039, -9999.90039,     0.33800,     4.38933,    -4.92200,
2019,   1,   1,  12,   0,    -2.52333,     0.00000,     0.00000,   208.60001,   149.33333,     5.37333,    11.78667,     5.37333,    11.78667,   263.00000,    81.03333,   100.87333, -9999.90039, -9999.90039,     0.33795,     4.37400,    -5.33267,
2019,   1,   1,  12,  15,    -2.62933,     0.00000,     0.00000,   191.80000,   137.33333,     5.79333,    12.40000,     5.79333,    12.40000,   260.00000,    79.50000,   100.87333, -9999.90039, -9999.90039,     0.33795,     4.36067,    -5.68800,
2019,   1,   1,  12,  30,    -2.73533,     0.00000,     0.00000,   177.00000,   127.13333,     5.00667,    12.16000,     5.00667,    12.16000,   247.00000,    79.31334,   100.85866, -9999.90039, -9999.90039,     0.33800,     4.39000,    -5.82067,
2019,   1,   1,  12,  45,    -2.74200,     0.00000,     0.00000,   178.46666,   127.93333,     3.78000,     9.20000,     3.78000,     9.20000,   261.00000,    79.86668,   100.85066, -9999.90039, -9999.90039,     0.33795,     4.38133,    -5.73800,
2019,   1,   1,  13,   0,    -2.85400,     0.00000,     0.00000,   174.53334,   124.86667,     5.40667,    11.98000,     5.40667,    11.98000,   257.00000,    80.18667,   100.84132, -9999.90039, -9999.90039,     0.33800,     4.35533,    -5.79200,
2019,   1,   1,  13,  15,    -2.67000,     0.00000,     0.00000,   178.00000,   127.06667,     3.24667,     8.47333,     3.24667,     8.47333,   233.00000,    80.41333,   100.83133, -9999.90039, -9999.90039,     0.33795,     4.39667,    -5.57667,
2019,   1,   1,  13,  30,    -2.49267,     0.00000,     0.00000,   229.33333,   164.80000,     5.36667,    13.36667,     5.36667,    13.36667,   264.00000,    80.03333,   100.82466, -9999.90039, -9999.90039,     0.33800,     4.38400,    -5.46400,
2019,   1,   1,  13,  45,    -2.80200,     0.00000,     0.00000,   199.80000,   142.93333,     5.92000,    13.41333,     5.92000,    13.41333,   260.00000,    79.36000,   100.82999, -9999.90039, -9999.90039,     0.33800,     4.36267,    -5.87800,
2019,   1,   1,  14,   0,    -2.94400,     0.00000,     0.00000,   204.20000,   157.53334,     6.34667,    12.82000,     6.34667,    12.82000,   264.00000,    79.11333,   100.83398, -9999.90039, -9999.90039,     0.33800,     4.38400,    -6.05733,
2019,   1,   1,  14,  15,    -1.72867,     0.00000,     0.00000,   356.26666,   282.26666,     4.57333,    10.83333,     4.57333,    10.83333,   260.00000,    77.53333,   100.80734, -9999.90039, -9999.90039,     0.33879,     4.38133,    -5.14000,
2019,   1,   1,  14,  30,    -1.89867,     0.00000,     0.00000,   307.33334,  -584.51196,     4.82000,    10.71333,     4.82000,    10.71333,   248.00000,    76.71333,   100.80399, -9999.90039, -9999.90039,     0.33917,     4.38200,    -5.44400,
2019,   1,   1,  14,  45,    -1.64600,     0.00000,     0.00000,   280.26666,  -888.87994,     3.18667,     8.72000,     3.18667,     8.72000,   241.00000,    76.53333,   100.82600, -9999.90039, -9999.90039,     0.33922,     4.38467,    -5.22867,
2019,   1,   1,  15,   0,    -1.97267,     0.00000,     0.00000,   250.33333,  -888.87994,     5.61333,    11.85333,     5.61333,    11.85333,   258.00000,    76.19334,   100.83933, -9999.90039, -9999.90039,     0.33880,     4.39400,    -5.60400,
2019,   1,   1,  15,  15,    -2.08933,     0.00000,     0.00000,   217.06667,  -888.87994,     5.30667,    11.80000,     5.30667,    11.80000,   251.00000,    75.98000,   100.84398, -9999.90039, -9999.90039,     0.33880,     4.38067,    -5.75200,
2019,   1,   1,  15,  30,    -2.00733,     0.00000,     0.00000,   184.60001,  -888.87994,     3.61333,     8.40667,     3.61333,     8.40667,   241.00000,    75.98000,   100.85465, -9999.90039, -9999.90039,     0.33880,     4.37733,    -5.67333,
2019,   1,   1,  15,  45,    -2.19733,     0.00000,     0.00000,   151.20000,  -888.87994,     5.56000,    10.35333,     5.56000,    10.35333,   233.00000,    76.27334,   100.87534, -9999.90039, -9999.90039,     0.33869,     4.39933,    -5.80600,
2019,   1,   1,  16,   0,    -2.31400,     0.20000,     0.00000,    99.53333,  -455.06931,     3.00000,     6.95333,     3.00000,     6.95333,   236.00000,    76.81333,   100.88267, -9999.90039, -9999.90039,     0.33848,     4.38400,    -5.82800,
2019,   1,   1,  16,  15,    -2.77800,     0.00000,     0.00000,    47.53333,    31.33333,     3.06000,     7.75333,     3.06000,     7.75333,   237.00000,    77.44666,   100.91666, -9999.90039, -9999.90039,     0.33800,     4.36867,    -6.17467,
2019,   1,   1,  16,  30,    -3.16667,     0.00000,     0.00000,    27.13333,    19.46667,     2.04000,     6.35333,     2.04000,     6.35333,   232.00000,    78.40001,   100.93599, -9999.90039, -9999.90039,     0.33800,     4.37133,    -6.39333,
2019,   1,   1,  16,  45,    -3.47400,     0.00000,     0.00000,    13.80000,     9.80000,     1.86000,     5.98667,     1.86000,     5.98667,   233.00000,    79.36000,   100.94733, -9999.90039, -9999.90039,     0.33795,     4.33600,    -6.53267,
2019,   1,   1,  17,   0,    -3.84200,     0.00000,     0.00000,     5.73333,     4.06667,     1.02000,     4.03333,     1.02000,     4.03333,   237.00000,    80.25999,   100.95399, -9999.90039, -9999.90039,     0.33795,     4.30467,    -6.74267,
2019,   1,   1,  17,  15,    -4.09600,     0.00000,     0.00000,     1.66667,     1.26667,     1.02000,     3.90667,     1.02000,     3.90667,   222.00000,    81.01333,   100.95332, -9999.90039, -9999.90039,     0.33800,     4.28267,    -6.87000,
2019,   1,   1,  17,  30,    -4.36600,     0.00000,     0.00000,     1.00000,     1.00000,     0.60000,     2.58667,     0.60000,     2.58667,   216.00000,    81.63333,   100.94865, -9999.90039, -9999.90039,     0.33791,     4.27067,    -7.03800,
2019,   1,   1,  17,  45,    -4.89133,     0.00000,     0.00000,     1.00000,     1.00000,     0.12000,     1.02000,     0.12000,     1.02000,   204.00000,    82.36667,   100.94801, -9999.90039, -9999.90039,     0.33763,     4.26200,    -7.43467,
2019,   1,   1,  18,   0,    -5.03533,     0.00000,     0.00000,     1.00000,     1.00000,     0.66000,     2.76000,     0.66000,     2.76000,   198.00000,    83.09334,   100.92735, -9999.90039, -9999.90039,     0.33744,     4.25333,    -7.46467,
2019,   1,   1,  18,  15,    -5.32600,     0.00000,     0.00000,     1.00000,     1.00000,     0.06000,     1.02000,     0.06000,     1.02000,   192.00000,    83.74000,   100.91534, -9999.90039, -9999.90039,     0.33730,     4.24867,    -7.65067,
2019,   1,   1,  18,  30,    -5.49000,     0.00000,     0.00000,     1.00000,     1.00000,     0.12000,     0.66000,     0.12000,     0.66000,   212.00000,    84.42666,   100.91869, -9999.90039, -9999.90039,     0.33749,     4.24400,    -7.70800,
2019,   1,   1,  18,  45,    -5.07400,     0.00000,     0.00000,     1.00000,     1.00000,     1.38000,     5.30667,     1.38000,     5.30667,   215.00000,    85.32667,   100.90201, -9999.90039, -9999.90039,     0.33749,     4.23933,    -7.16067,
2019,   1,   1,  19,   0,    -4.79933,     0.00000,     0.00000,     1.00000,     1.00000,     2.04667,     5.68000,     2.04667,     5.68000,   205.00000,    86.03334,   100.92334, -9999.90039, -9999.90039,     0.33758,     4.23600,    -6.78400,
2019,   1,   1,  19,  15,    -4.81133,     0.00000,     0.00000,     1.00000,     1.00000,     1.74000,     5.07333,     1.74000,     5.07333,   215.00000,    86.57334,   100.93399, -9999.90039, -9999.90039,     0.33781,     4.22867,    -6.71800,
2019,   1,   1,  19,  30,    -4.71200,     0.00000,     0.00000,     1.00000,     1.00000,     4.14000,     8.22000,     4.14000,     8.22000,   215.00000,    87.11333,   100.92268, -9999.90039, -9999.90039,     0.33786,     4.22133,    -6.53733,
2019,   1,   1,  19,  45,    -4.57400,     0.00000,     0.00000,     1.00000,     1.00000,     5.54000,     9.76000,     5.54000,     9.76000,   197.00000,    87.75333,   100.90268, -9999.90039, -9999.90039,     0.33791,     4.22000,    -6.30400,
2019,   1,   1,  20,   0,    -4.22800,     0.00000,     0.00000,     1.00000,     1.00000,     7.80667,    12.82000,     7.80667,    12.82000,   220.00000,    88.37333,   100.89601, -9999.90039, -9999.90039,     0.33781,     4.21733,    -5.86667,
2019,   1,   1,  20,  15,    -3.98800,     0.00000,     0.00000,     1.00000,     1.00000,     7.57333,    12.58000,     7.57333,    12.58000,   211.00000,    88.81999,   100.89067, -9999.90039, -9999.90039,     0.33777,     4.21400,    -5.56400,
2019,   1,   1,  20,  30,    -3.66200,     0.00000,     0.00000,     1.00000,     1.00000,     7.00667,    11.38000,     7.00667,    11.38000,   219.00000,    89.31999,   100.88801, -9999.90039, -9999.90039,     0.33791,     4.21133,    -5.16733,
2019,   1,   1,  20,  45,    -3.41200,     0.00000,     0.00000,     1.00000,     1.00000,     6.20667,    10.95333,     6.20667,    10.95333,   211.00000,    89.77333,   100.86866, -9999.90039, -9999.90039,     0.33791,     4.20867,    -4.85533,
2019,   1,   1,  21,   0,    -3.25800,     0.00000,     0.00000,     1.00000,     1.00000,     6.52667,    11.44000,     6.52667,    11.44000,   218.00000,    90.27333,   100.87134, -9999.90039, -9999.90039,     0.33767,     4.20667,    -4.63133,
2019,   1,   1,  21,  15,    -3.19667,     0.00000,     0.00000,     1.00000,     1.00000,     5.78667,    10.41333,     5.78667,    10.41333,   211.00000,    90.72668,   100.85866, -9999.90039, -9999.90039,     0.33791,     4.20333,    -4.50600,
2019,   1,   1,  21,  30,    -2.99533,     0.00000,     0.00000,     1.00000,     1.00000,     7.18667,    12.22000,     7.18667,    12.22000,   216.00000,    91.22667,   100.86733, -9999.90039, -9999.90039,     0.33795,     4.20200,    -4.22733,
2019,   1,   1,  21,  45,    -2.83600,     0.00000,     0.00000,     1.00000,     1.00000,     9.15333,    14.08000,     9.15333,    14.08000,   220.00000,    91.72000,   100.87466, -9999.90039, -9999.90039,     0.33800,     4.20067,    -4.00000,
2019,   1,   1,  22,   0,    -2.70267,     0.00000,     0.00000,     1.00000,     1.00000,     9.09333,    15.82000,     9.09333,    15.82000,   213.00000,    92.10001,   100.87667, -9999.90039, -9999.90039,     0.33791,     4.19867,    -3.81600,
2019,   1,   1,  22,  15,    -2.50200,     0.00000,     0.00000,     1.00000,     1.00000,     9.02000,    14.02667,     9.02000,    14.02667,   205.00000,    92.51333,   100.87267, -9999.90039, -9999.90039,     0.33795,     4.19533,    -3.55533,
2019,   1,   1,  22,  30,    -2.31467,     0.00000,     0.00000,     1.00000,     1.00000,     8.66667,    13.78000,     8.66667,    13.78000,   219.00000,    92.79333,   100.85599, -9999.90039, -9999.90039,     0.33786,     4.19400,    -3.32667,
2019,   1,   1,  22,  45,    -1.92400,     0.00000,     0.00000,     1.00000,     1.00000,     8.68000,    13.30000,     8.68000,    13.30000,   213.00000,    93.09332,   100.83067, -9999.90039, -9999.90039,     0.33786,     4.19333,    -2.89533,
2019,   1,   1,  23,   0,    -1.76133,     0.00000,     0.00000,     1.00000,     1.00000,     8.53333,    13.48000,     8.53333,    13.48000,   226.00000,    93.13998,   100.80934, -9999.90039, -9999.90039,     0.33777,     4.19133,    -2.72867,
2019,   1,   1,  23,  15,    -1.69733,     0.00000,     0.00000,     1.00000,     1.00000,     6.62667,    11.08000,     6.62667,    11.08000,   204.00000,    93.26669,   100.81533, -9999.90039, -9999.90039,     0.33767,     4.19000,    -2.64667,
2019,   1,   1,  23,  30,    -1.72267,     0.00000,     0.00000,     1.00000,     1.00000,     6.45333,    10.65333,     6.45333,    10.65333,   206.00000,    93.33334,   100.79934, -9999.90039, -9999.90039,     0.33772,     4.18933,    -2.66067,
2019,   1,   1,  23,  45,    -1.68800,     0.00000,     0.00000,     1.00000,     1.00000,     4.08000,     8.96000,     4.08000,     8.96000,   211.00000,    93.40002,   100.80734, -9999.90039, -9999.90039,     0.33781,     4.19000,    -2.61800,
2019,   1,   2,   0,   0,    -1.32467,     0.00000,     0.00000,     1.00000,     1.00000,     6.10000,    11.07333,     6.10000,    11.07333,   204.00000,    93.53999,   100.76534, -9999.90039, -9999.90039,     0.33777,     4.18667,    -2.23533,
2019,   1,   2,   0,  15,    -0.78400,     0.00000,     0.00000,     1.00000,     1.00000,     7.50000,    13.66000,     7.50000,    13.66000,   219.00000,    93.55333,   100.75000, -9999.90039, -9999.90039,     0.33791,     4.18333,    -1.69867,
2019,   1,   2,   0,  30,    -0.30867,     0.00000,     0.00000,     1.00000,     1.00000,     8.79333,    13.54000,     8.79333,    13.54000,   208.00000,    93.21999,   100.75200, -9999.90039, -9999.90039,     0.33772,     4.18400,    -1.27267,
2019,   1,   2,   0,  45,     0.25333,     0.00000,     0.00000,     1.00000,     1.00000,     8.90000,    14.44000,     8.90000,    14.44000,   218.00000,    92.78000,   100.74065, -9999.90039, -9999.90039,     0.33791,     4.18200,    -0.77800,
2019,   1,   2,   1,   0,     0.70200,     0.00000,     0.00000,     1.00000,     1.00000,    10.00000,    15.76000,    10.00000,    15.76000,   215.00000,    92.02666,   100.71600, -9999.90039, -9999.90039,     0.33874,     4.18133,    -0.44467,
2019,   1,   2,   1,  15,     0.88267,     0.00000,     0.00000,     1.00000,     1.00000,    10.54000,    17.57333,    10.54000,    17.57333,   230.00000,    91.31999,   100.70065, -9999.90039, -9999.90039,     0.33885,     4.18133,    -0.37200,
2019,   1,   2,   1,  30,     1.07667,     0.00000,     0.00000,     1.00000,     1.00000,    10.35333,    16.84667,    10.35333,    16.84667,   206.00000,    90.68667,   100.71465, -9999.90039, -9999.90039,     0.33917,     4.17933,    -0.27600,
2019,   1,   2,   1,  45,     1.15933,     0.00000,     0.00000,     1.00000,     1.00000,    10.59334,    16.49334,    10.59334,    16.49334,   215.00000,    89.92665,   100.69799, -9999.90039, -9999.90039,     0.33936,     4.17800,    -0.31067,
2019,   1,   2,   2,   0,     1.14600,     0.00000,     0.00000,     1.00000,     1.00000,     9.75333,    15.94667,     9.75333,    15.94667,   213.00000,    89.33334,   100.72132, -9999.90039, -9999.90039,     0.33899,     4.18000,    -0.41467,
2019,   1,   2,   2,  15,     1.20600,     0.00000,     0.00000,     1.00000,     1.00000,     7.69333,    12.82000,     7.69333,    12.82000,   219.00000,    88.73333,   100.73000, -9999.90039, -9999.90039,     0.33885,     4.18000,    -0.44667,
2019,   1,   2,   2,  30,     1.33533,     0.00000,     0.00000,     1.00000,     1.00000,     7.19333,    13.12000,     7.19333,    13.12000,   222.00000,    87.82000,   100.73533, -9999.90039, -9999.90039,     0.33847,     4.17933,    -0.46000,
2019,   1,   2,   2,  45,     1.55133,     0.00000,     0.00000,     1.00000,     1.00000,    10.47333,    16.36000,    10.47333,    16.36000,   220.00000,    86.56001,   100.72400, -9999.90039, -9999.90039,     0.33800,     4.17867,    -0.44867,
2019,   1,   2,   3,   0,     1.57067,     0.00000,     0.00000,     1.00000,     1.00000,     8.41333,    13.90667,     8.41333,    13.90667,   218.00000,    85.66000,   100.73000, -9999.90039, -9999.90039,     0.33800,     4.17600,    -0.57133,
2019,   1,   2,   3,  15,     1.60400,     0.00000,     0.00000,     1.00000,     1.00000,     7.74000,    12.70000,     7.74000,    12.70000,   219.00000,    85.00667,   100.73599, -9999.90039, -9999.90039,     0.33800,     4.17667,    -0.64200,
2019,   1,   2,   3,  30,     1.52067,     0.00000,     0.00000,     1.00000,     1.00000,     9.33333,    14.02000,     9.33333,    14.02000,   209.00000,    84.76665,   100.71598, -9999.90039, -9999.90039,     0.33795,     4.17533,    -0.76333,
