Date,Time,"Temperature (S-THB 10510805:10502491-1), *C","RH (S-THB 10510805:10502491-2), %","Dew Point (S-THB 10510805:10502491-3), *C","Solar Radiation (S-LIB 10510805:10473504-1), W/m^2","Solar Radiation (S-LIB 10510805:10501164-1), W/m^2","Pressure (S-BPB 10510805:10502703-1), kPa","Water Content (S-SMC 10510805:10510598-1), m^3/m^3","2 m wind speed (S-WSA 10510805:10493567-1), km/h","2 m wind gust (S-WSA 10510805:10493567-2), km/h","Wind Direction (S-WDA 10510805:10493536-1), *","Battery (U30 BATTERY 10510805:10510805-B), V","Tipping Bucket (S-UCD 10510805:10465969-1), mm","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","4 m wind speed (S-WCA 10510805:0-1), km/h","4 m wind gust (S-WCA 10510805:0-2), km/h","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","4 m wind gust (S-WCA 10510805:0-2), units","4 m wind speed (S-WCA 10510805:0-1), units","Gust Speed (S-WCA 10510805:0-2), m/s","Wind Speed (S-WCA 10510805:0-1), m/s","Scaled Series (S-UCD 10510805:10930065-1), mm","Counts (S-UCD 10510805:10930065-1), #","Counts (S-UCD 10510805:10930065-1), #","4.4 m wind gust (S-WSA 10510805:10490898-2), km/h","4.4 m wind speed (S-WSA 10510805:10490898-1), km/h","Water Content (S-SMC 10510805:10510595-1), m^3/m^3","Scaled Series (S-UCD 10510805:10465969-1), mm"
2020-04-10,20:46:00,0.759333333,61.68,-5.754,1,28.93333333,101.2473333,0.313253333,0.54,2.466666667,288.2666667,4.252,0,0,,,,,,,,,,,,,,,
2020-04-10,21:01:00,0.664,62.61333333,-5.649333333,1,24.4,101.2706667,0.313206667,0.24,2.046666667,281.4,4.250666667,0,0,,,,,,,,,,,,,,,
2020-04-10,21:16:00,0.365333333,63.29333333,-5.791333333,1,15.4,101.3006667,0.31316,0.06,1.56,275.4666667,4.246666667,0,0,,,,,,,,,,,,,,,
2020-04-10,21:31:00,0.154,63.78,-5.890666667,1,13.26666667,101.3086667,0.31274,0.12,1.62,264.8,4.243333333,0,0,,,,,,,,,,,,,,,
2020-04-10,21:46:00,0.05,65.12,-5.717333333,1,17.26666667,101.32,0.312786667,0.18,2.226666667,266.2666667,4.24,0,0,,,,,,,,,,,,,,,
2020-04-10,22:01:00,0.059333333,65.86666667,-5.559333333,1,14.53333333,101.3186667,0.312693333,0.48,3,271.6,4.232666667,0,0,,,,,,,,,,,,,,,
2020-04-10,22:16:00,-0.188666667,66.53333333,-5.662666667,1,9.733333333,101.3266667,0.312786667,0,1.38,270.8666667,4.228,0,0,,,,,,,,,,,,,,,
2020-04-10,22:31:00,-0.385333333,67.40666667,-5.681333333,1,5.533333333,101.3386667,0.3126,0.06,1.2,270.2666667,4.216,0,0,,,,,,,,,,,,,,,
2020-04-10,22:46:00,-0.294666667,68.34666667,-5.412666667,1,3.2,101.3473333,0.3126,0.48,2.826666667,270.7333333,4.194,0,0,,,,,,,,,,,,,,,
2020-04-10,23:01:00,-0.361333333,69.08666667,-5.334,1,1.133333333,101.3446667,0.3126,0.12,2.1,265.5333333,4.216,0,0,,,,,,,,,,,,,,,
2020-04-10,23:16:00,-0.494666667,70.13333333,-5.265333333,1,1,101.35,0.3126,0.42,2.28,264.9333333,4.213333333,0,0,,,,,,,,,,,,,,,
2020-04-10,23:31:00,-0.330666667,71.18,-4.91,1,1,101.348,0.3126,0.6,4.153333333,271.4,4.204666667,0,0,,,,,,,,,,,,,,,
2020-04-10,23:46:00,-0.185333333,72.26,-4.572,1,1,101.3473333,0.3126,1.44,5.566666667,269.4666667,4.183333333,0,0,,,,,,,,,,,,,,,
2020-04-11,0:01:00,-0.409333333,73.24666667,-4.608666667,1,1,101.354,0.3126,0.24,2.286666667,262.7333333,4.204666667,0,0,,,,,,,,,,,,,,,
2020-04-11,0:16:00,-0.616,74.32666667,-4.616,1,1,101.3566667,0.3126,0.12,1.68,269.8,4.202666667,0,0,,,,,,,,,,,,,,,
2020-04-11,0:31:00,-0.787333333,75.48,-4.576666667,1,1,101.3673333,0.3126,0.18,2.1,255.5333333,4.196666667,0,0,,,,,,,,,,,,,,,
2020-04-11,0:46:00,-0.749333333,76.42666667,-4.376666667,1,1,101.3713333,0.3126,0.42,3.306666667,274.5333333,4.177333333,0,0,,,,,,,,,,,,,,,
2020-04-11,1:01:00,-0.479333333,76.60666667,-4.082,1,1,101.3726667,0.3126,1.2,5.686666667,283.2666667,4.199333333,0,0,,,,,,,,,,,,,,,
2020-04-11,1:16:00,-0.342666667,76.36666667,-3.99,1,1,101.3846667,0.3126,0.3,3.246666667,271.8,4.195333333,0,0,,,,,,,,,,,,,,,
2020-04-11,1:31:00,-0.262,76.1,-3.958,1,1,101.3906667,0.3126,0.18,2.4,264.8666667,4.19,0,0,,,,,,,,,,,,,,,
2020-04-11,1:46:00,-0.326,76.64666667,-3.926666667,1,1,101.3913333,0.3126,0,1.14,258,4.172,0,0,,,,,,,,,,,,,,,
2020-04-11,2:01:00,-0.342,77.64666667,-3.768666667,1,1,101.3926667,0.3126,0.06,1.5,265.0666667,4.194,0,0,,,,,,,,,,,,,,,
2020-04-11,2:16:00,-0.414,78.7,-3.658,1,1,101.396,0.3126,0.24,2.466666667,266.2,4.192666667,0,0,,,,,,,,,,,,,,,
2020-04-11,2:31:00,-0.285333333,79.59333333,-3.382,1,1,101.3906667,0.3126,1.32,5.373333333,269.7333333,4.192666667,0,0,,,,,,,,,,,,,,,
2020-04-11,2:46:00,-0.529333333,80.23333333,-3.515333333,1,1,101.3853333,0.3126,0.6,4.326666667,271.9333333,4.172666667,0,0,,,,,,,,,,,,,,,
2020-04-11,3:01:00,-0.77,80.87333333,-3.642666667,1,1,101.392,0.3126,0.6,3.506666667,279.0666667,4.192666667,0,0,,,,,,,,,,,,,,,
2020-04-11,3:16:00,-0.961333333,81.22666667,-3.772666667,1,1,101.3946667,0.3126,0.06,2.473333333,277.2,4.192666667,0,0,,,,,,,,,,,,,,,
2020-04-11,3:31:00,-0.983333333,81.28666667,-3.785333333,1,1,101.3946667,0.3126,0.06,1.74,285.6,4.186,0,0,,,,,,,,,,,,,,,
2020-04-11,3:46:00,-1.104,80.93333333,-3.961333333,1,1,101.392,0.3126,0.06,1.26,286,4.169333333,0,0,,,,,,,,,,,,,,,
2020-04-11,4:01:00,-1.346,80.73333333,-4.23,1,1,101.3966667,0.3126,0,0.6,289.2,4.191333333,0,0,,,,,,,,,,,,,,,
2020-04-11,4:16:00,-1.638666667,80.64666667,-4.529333333,1,1,101.3933333,0.3126,0,0.42,305.5333333,4.196,0,0,,,,,,,,,,,,,,,
2020-04-11,4:31:00,-1.767333333,80.78,-4.634666667,1,1,101.402,0.3126,0,0.66,265.1333333,4.187333333,0,0,,,,,,,,,,,,,,,
2020-04-11,4:46:00,-1.85,80.76666667,-4.717333333,1,1,101.4093333,0.3126,0,0.3,260.0666667,4.168666667,0,0,,,,,,,,,,,,,,,
2020-04-11,5:01:00,-1.974,80.75333333,-4.838666667,1,1,101.41,0.3126,0,0.36,280.0666667,4.187333333,0,0,,,,,,,,,,,,,,,
2020-04-11,5:16:00,-1.980666667,80.76666667,-4.841333333,1,1,101.42,0.3126,0,0.66,260.9333333,4.189333333,0,0,,,,,,,,,,,,,,,
2020-04-11,5:31:00,-2.182,80.70666667,-5.050666667,1,1,101.4306667,0.3126,0,0.42,262.3333333,4.185333333,0,0,,,,,,,,,,,,,,,
2020-04-11,5:46:00,-2.344666667,80.72,-5.21,1,1,101.446,0.3126,0.06,0.54,277.7333333,4.165333333,0,0,,,,,,,,,,,,,,,
2020-04-11,6:01:00,-2.589333333,80.96,-5.41,1,1,101.4626667,0.312553333,0,0.3,275.6,4.184666667,0,0,,,,,,,,,,,,,,,
2020-04-11,6:16:00,-2.66,81.44,-5.401333333,1,1,101.4773333,0.312506667,0,0.06,271.9333333,4.186666667,0,0,,,,,,,,,,,,,,,
2020-04-11,6:31:00,-2.484,81.56,-5.205333333,3.666666667,1,101.4846667,0.3126,0.06,1.32,267.8,4.182666667,0,0,,,,,,,,,,,,,,,
2020-04-11,6:46:00,-2.466,81.42666667,-5.211333333,15.4,1,101.4986667,0.3126,0,0.54,268.8666667,4.165333333,0,0,,,,,,,,,,,,,,,
2020-04-11,7:01:00,-2.261333333,81.36,-5.022666667,26.4,1,101.5153333,0.312553333,0,1.02,271.0666667,4.200666667,0,0,,,,,,,,,,,,,,,
2020-04-11,7:16:00,-2.012666667,81.13333333,-4.815333333,47.26666667,1,101.528,0.312553333,0.3,1.56,282.0666667,4.247333333,0,0,,,,,,,,,,,,,,,
2020-04-11,7:31:00,-1.284666667,80.49333333,-4.206666667,127.4,1,101.5313333,0.3126,0.3,2.04,275.0666667,4.362,0,0,,,,,,,,,,,,,,,
2020-04-11,7:46:00,-0.518666667,78.73333333,-3.756666667,155.6666667,1,101.554,0.3126,0.72,2.953333333,273,4.383333333,0,0,,,,,,,,,,,,,,,
2020-04-11,8:01:00,-0.076,77.34,-3.562,242,1,101.5793333,0.3126,0.72,4.953333333,273.8666667,4.380666667,0,0,,,,,,,,,,,,,,,
2020-04-11,8:16:00,0.176666667,75.99333333,-3.552666667,153.2666667,1,101.596,0.3126,1.08,3.973333333,276.1333333,4.377333333,0,0,,,,,,,,,,,,,,,
2020-04-11,8:31:00,0.312666667,75.22666667,-3.558,204.3333333,1,101.6073333,0.3126,2.28,7.553333333,276.5333333,4.369333333,0,0,,,,,,,,,,,,,,,
2020-04-11,8:46:00,0.887333333,73.19333333,-3.369333333,304.2666667,1,101.62,0.3126,4.086666667,9.8,285.2,4.387333333,0,0,,,,,,,,,,,,,,,
2020-04-11,9:01:00,1.47,72.24,-2.979333333,431.9333333,1,101.6126667,0.312553333,3.193333333,8.873333333,281.4666667,4.380666667,0,0,,,,,,,,,,,,,,,
2020-04-11,9:16:00,1.92,71.21333333,-2.738666667,482.4666667,1,101.61,0.3126,4.086666667,9.213333333,288.4,4.367333333,0,0,,,,,,,,,,,,,,,
2020-04-11,9:31:00,1.750666667,70.04666667,-3.123333333,326.8666667,1,101.6066667,0.3126,4.453333333,9.493333333,268.9333333,4.386666667,0,0,,,,,,,,,,,,,,,
2020-04-11,9:46:00,2.283333333,68.24666667,-2.963333333,520.8,1,101.6106667,0.3126,5.606666667,12.82,293.6666667,4.38,0,0,,,,,,,,,,,,,,,
2020-04-11,10:01:00,2.67,66.9,-2.858666667,566.3333333,1,101.6026667,0.3126,4.633333333,10.1,277.4666667,4.356,0,0,,,,,,,,,,,,,,,
2020-04-11,10:16:00,2.932,65.24666667,-2.944666667,634.3333333,2.266666667,101.61,0.3126,6.406666667,11.73333333,306.5333333,4.396666667,0,0,,,,,,,,,,,,,,,
2020-04-11,10:31:00,3.472666667,63.81333333,-2.727333333,712.4,6.933333333,101.6126667,0.3126,4.933333333,10.70666667,276.0666667,4.380666667,0,0,,,,,,,,,,,,,,,
2020-04-11,10:46:00,3.483333333,62.88666667,-2.916,581.1333333,14.46666667,101.6206667,0.312506667,4.513333333,9.74,294.8666667,4.356666667,0,0,,,,,,,,,,,,,,,
2020-04-11,11:01:00,3.982,61.27333333,-2.790666667,628.7333333,19.26666667,101.634,0.312506667,4.08,9.446666667,271.7333333,4.402666667,0,0,,,,,,,,,,,,,,,
2020-04-11,11:16:00,4.332666667,60.69333333,-2.588,508,25.86666667,101.642,0.312506667,5.606666667,11.07333333,283.0666667,4.355333333,0,0,,,,,,,,,,,,,,,
2020-04-11,11:31:00,3.816,60.82,-3.048,421.3333333,35.6,101.6306667,0.312506667,4.513333333,10.22,277.5333333,4.403333333,0,0,,,,,,,,,,,,,,,
2020-04-11,11:46:00,4.188666667,61.06666667,-2.642666667,478.6666667,48.66666667,101.628,0.31204,5.24,9.8,257.4,4.364,0,0,,,,,,,,,,,,,,,
2020-04-11,12:01:00,4.57,61.14666667,-2.262666667,514.0666667,50.86666667,101.624,0.3119,6.033333333,11.98,254.6666667,4.364666667,0,0,,,,,,,,,,,,,,,
2020-04-11,12:16:00,5.056666667,60.66666667,-1.91,705.1333333,66,101.614,0.3119,5.973333333,11.97333333,253.1333333,4.388,0,0,,,,,,,,,,,,,,,
2020-04-11,12:31:00,4.901333333,60.48666667,-2.094666667,565.5333333,65.06666667,101.6066667,0.3119,6.293333333,13.18,260.7333333,4.368666667,0,0,,,,,,,,,,,,,,,
2020-04-11,12:46:00,5.09,60.63333333,-1.884,514,71.66666667,101.5873333,0.3119,3.8,9.606666667,252.4666667,4.388,0,0,,,,,,,,,,,,,,,
2020-04-11,13:01:00,5.050666667,60.60666667,-1.928,447.8666667,113.5333333,101.578,0.3119,5.846666667,13.06,269.8666667,4.368666667,0,0,,,,,,,,,,,,,,,
2020-04-11,13:16:00,5.476666667,60.58666667,-1.531333333,574.8,107,101.5766667,0.3119,4.886666667,10.76,255.2666667,4.362666667,0,0,,,,,,,,,,,,,,,
2020-04-11,13:31:00,5.519333333,60.18,-1.582,497.8666667,96,101.558,0.311853333,5.68,11.24666667,273.5333333,4.390666667,0,0,,,,,,,,,,,,,,,
2020-04-11,13:46:00,6.103333333,59.85333333,-1.104666667,440.4666667,87.8,101.55,0.3119,4.093333333,9.26,262.8,4.362,0,0,,,,,,,,,,,,,,,
2020-04-11,14:01:00,6.533333333,58.49333333,-1.014,650.2666667,90.66666667,101.5326667,0.311853333,5.546666667,12.94,264.3333333,4.384666667,0,0,,,,,,,,,,,,,,,
2020-04-11,14:16:00,6.908,57.12666667,-0.985333333,492.1333333,112.3333333,101.5253333,0.311573333,5.913333333,11.48,243.6666667,4.380666667,0,0,,,,,,,,,,,,,,,
2020-04-11,14:31:00,6.76,56.88666667,-1.18,463.6,71.26666667,101.5226667,0.3112,6.146666667,12.22,261.2,4.362,0,0,,,,,,,,,,,,,,,
2020-04-11,14:46:00,7.690666667,55.96666667,-0.53,517.2,45.4,101.512,0.3112,5.666666667,11.8,259.4,4.386666667,0,0,,,,,,,,,,,,,,,
2020-04-11,15:01:00,7.821333333,54.08,-0.880666667,627.8,7.666666667,101.514,0.3112,6.88,13.61333333,261.5333333,4.368,0,0,,,,,,,,,,,,,,,
2020-04-11,15:16:00,8.578666667,52.14,-0.674666667,708.9333333,6.933333333,101.4933333,0.3112,7.86,14.92,249.2,4.377333333,0,0,,,,,,,,,,,,,,,
2020-04-11,15:31:00,8.12,52.3,-1.058,522.3333333,7.733333333,101.4906667,0.310933333,6.993333333,13.30666667,246.5333333,4.380666667,0,0,,,,,,,,,,,,,,,
2020-04-11,15:46:00,8.285333333,52.18666667,-0.934666667,399.2666667,22.13333333,101.486,0.31088,6.406666667,13.48,261.9333333,4.371333333,0,0,,,,,,,,,,,,,,,
2020-04-11,16:01:00,8.961333333,51.26,-0.552,444.1333333,31.13333333,101.4666667,0.3104,6.326666667,12.47333333,250.1333333,4.393333333,0,0,,,,,,,,,,,,,,,
2020-04-11,16:16:00,9.530666667,49.32,-0.557333333,577.9333333,50.06666667,101.4526667,0.3104,4.993333333,10.23333333,264.6,4.366666667,0,0,,,,,,,,,,,,,,,
2020-04-11,16:31:00,8.462,49.43333333,-1.508666667,299.6,46.06666667,101.46,0.3104,6.086666667,12.76666667,275.0666667,4.378666667,0,0,,,,,,,,,,,,,,,
2020-04-11,16:46:00,9.274,47,-1.448666667,489.4,54.8,101.4493333,0.3104,8.16,14.86666667,237.6666667,4.375333333,0,0,,,,,,,,,,,,,,,
2020-04-11,17:01:00,8.502666667,53.22,-0.505333333,313.3333333,60.73333333,101.458,0.31026,8.306666667,14.68,232.8,4.366,0,0,,,,,,,,,,,,,,,
2020-04-11,17:16:00,8.6,57.60666667,0.718666667,468.3333333,62.93333333,101.454,0.310026667,10.22666667,16.13333333,213.1333333,4.380666667,0,0,,,,,,,,,,,,,,,
2020-04-11,17:31:00,8.340666667,58,0.569333333,338.2666667,55,101.4486667,0.30998,11.61333333,17.22666667,214,4.371333333,0,0,,,,,,,,,,,,,,,
2020-04-11,17:46:00,8.515333333,58.12666667,0.764,286.4,65.6,101.442,0.3097,9.14,14.74666667,210.8666667,4.397333333,0,0,,,,,,,,,,,,,,,
2020-04-11,18:01:00,7.488666667,61.1,0.483333333,102.3333333,66.2,101.4573333,0.309746667,9.92,16.43333333,209.4666667,4.35,0,0,,,,,,,,,,,,,,,
2020-04-11,18:16:00,7.643333333,62.37333333,0.918666667,156.2666667,35.53333333,101.4653333,0.3097,10.23333333,16.73333333,207.1333333,4.395333333,0,0,,,,,,,,,,,,,,,
2020-04-11,18:31:00,7.578,63.44666667,1.093333333,155.2666667,31.6,101.466,0.3097,10.06,16.49333333,206.6,4.363333333,0,0,,,,,,,,,,,,,,,
2020-04-11,18:46:00,7.798666667,62.76,1.151333333,133.3333333,46.8,101.474,0.3097,9.686666667,16.44,206.5333333,4.371333333,0,0,,,,,,,,,,,,,,,
2020-04-11,19:01:00,7.056666667,64.40666667,0.807333333,44.13333333,52.93333333,101.4906667,0.309186667,10.72,16.55333333,212.6,4.354666667,0,0,,,,,,,,,,,,,,,
2020-04-11,19:16:00,6.848666667,65.22666667,0.784666667,30.6,69.13333333,101.4926667,0.309,9.873333333,16.18,211.6,4.372,0,0,,,,,,,,,,,,,,,
2020-04-11,19:31:00,6.637333333,65.32,0.601333333,18.06666667,85.06666667,101.502,0.309,7.74,12.76666667,210.3333333,4.336,0,0,,,,,,,,,,,,,,,
2020-04-11,19:46:00,6.29,65.96666667,0.407333333,5.333333333,77.93333333,101.5006667,0.309,5.733333333,10.89333333,206,4.304666667,0,0,,,,,,,,,,,,,,,
2020-04-11,20:01:00,5.972,66.56,0.228,1.133333333,66.13333333,101.5086667,0.309,3.98,8.166666667,198.2666667,4.26,0,0,,,,,,,,,,,,,,,
2020-04-11,20:16:00,5.592,67.40666667,0.037333333,1,59.8,101.5213333,0.309,2.22,6.586666667,202.0666667,4.242,0,0,,,,,,,,,,,,,,,
2020-04-11,20:31:00,5.294,68.18,-0.09,1,66.86666667,101.52,0.308786667,0.9,3.306666667,202,4.25,0,0,,,,,,,,,,,,,,,
2020-04-11,20:46:00,4.836,68.79333333,-0.407333333,1,62.8,101.5206667,0.308573333,0.18,1.38,186.2,4.251333333,0,0,,,,,,,,,,,,,,,
2020-04-11,21:01:00,4.615333333,69.22666667,-0.532666667,1,87.2,101.5246667,0.3082,0.06,0.78,175.6,4.246666667,0,0,,,,,,,,,,,,,,,
2020-04-11,21:16:00,4.364666667,69.56,-0.706666667,1,73,101.5306667,0.3082,0,0.42,173.4666667,4.246,0,0,,,,,,,,,,,,,,,
2020-04-11,21:31:00,3.997333333,70.12666667,-0.948,1,46.13333333,101.53,0.3082,0,0,174,4.243333333,0,0,,,,,,,,,,,,,,,
2020-04-11,21:46:00,3.718666667,70.76666667,-1.092,1,33.26666667,101.5266667,0.3082,0,0.12,174,4.242666667,0,0,,,,,,,,,,,,,,,
2020-04-11,22:01:00,3.686666667,71,-1.077333333,1,31.13333333,101.5226667,0.3082,0,0.24,174,4.238,0,0,,,,,,,,,,,,,,,
2020-04-11,22:16:00,3.673333333,70.97333333,-1.094,1,29.26666667,101.5113333,0.3082,0.06,0.72,185.4,4.233333333,0,0,,,,,,,,,,,,,,,
2020-04-11,22:31:00,3.818,70.91333333,-0.968666667,1,14.2,101.5033333,0.3082,0.48,2.406666667,190.3333333,4.204,0,0,,,,,,,,,,,,,,,
2020-04-11,22:46:00,3.931333333,70.2,-0.998666667,1,11.2,101.4986667,0.3082,0.24,2.28,183.2666667,4.227333333,0,0,,,,,,,,,,,,,,,
2020-04-11,23:01:00,3.735333333,70.08666667,-1.208,1,3.266666667,101.4946667,0.308153333,0.18,1.38,175.8,4.222666667,0,0,,,,,,,,,,,,,,,
2020-04-11,23:16:00,3.665333333,70.01333333,-1.288666667,1,1.2,101.502,0.308106667,0,0.54,169.4,4.216666667,0,0,,,,,,,,,,,,,,,
2020-04-11,23:31:00,3.536,69.9,-1.434,1,1,101.498,0.308106667,0.06,0.72,180.4666667,4.193333333,0,0,,,,,,,,,,,,,,,
2020-04-11,23:46:00,3.386,70.06666667,-1.546,1,1,101.5073333,0.308013333,0,0.42,173.3333333,4.216,0,0,,,,,,,,,,,,,,,
2020-04-12,0:01:00,3.35,69.83333333,-1.627333333,1,1,101.5093333,0.30806,0,0.24,168.7333333,4.215333333,0,0,,,,,,,,,,,,,,,
2020-04-12,0:16:00,3.480666667,69.36666667,-1.594666667,1,1,101.5133333,0.30792,0.06,1.98,166,4.209333333,0,0,,,,,,,,,,,,,,,
2020-04-12,0:31:00,3.299333333,69.14,-1.812666667,1,1,101.5093333,0.307826667,0.06,1.68,169.8666667,4.186,0,0,,,,,,,,,,,,,,,
2020-04-12,0:46:00,3.219333333,69.57333333,-1.801333333,1,1,101.5026667,0.307826667,0.3,2.28,168.2,4.211333333,0,0,,,,,,,,,,,,,,,
2020-04-12,1:01:00,3.048,69.94,-1.896666667,1,1,101.5006667,0.30792,0.18,1.98,169.4,4.205333333,0,0,,,,,,,,,,,,,,,
2020-04-12,1:16:00,2.934,70.67333333,-1.865333333,1,1,101.4973333,0.307733333,0.48,2.94,170,4.200666667,0,0,,,,,,,,,,,,,,,
2020-04-12,1:31:00,2.800666667,71.26666667,-1.88,1,1,101.4986667,0.307826667,0.24,1.8,166.2666667,4.180666667,0,0,,,,,,,,,,,,,,,
2020-04-12,1:46:00,2.739333333,71.91333333,-1.817333333,1,1,101.482,0.307546667,0.06,1.08,181.6,4.201333333,0,0,,,,,,,,,,,,,,,
2020-04-12,2:01:00,2.75,72.28,-1.736666667,1,1,101.462,0.307593333,0,0.66,164.1333333,4.199333333,0,0,,,,,,,,,,,,,,,
2020-04-12,2:16:00,2.935333333,72.56,-1.506,1,1,101.4473333,0.3075,0.06,0.84,189.2,4.196666667,0,0,,,,,,,,,,,,,,,
2020-04-12,2:31:00,3.224666667,72.42666667,-1.252666667,1,1,101.4386667,0.307686667,0.06,0.66,177.8666667,4.175333333,0,0,,,,,,,,,,,,,,,
2020-04-12,2:46:00,3.504,72.28,-1.010666667,1,1,101.434,0.3075,0.36,2.16,180.6,4.196666667,0,0,,,,,,,,,,,,,,,
2020-04-12,3:01:00,3.869333333,71.47333333,-0.812666667,1,1,101.4306667,0.3075,0.36,2.1,172.5333333,4.195333333,0,0,,,,,,,,,,,,,,,
2020-04-12,3:16:00,3.877333333,71.43333333,-0.810666667,1,1,101.422,0.3075,0.36,2.7,179.7333333,4.192,0,0,,,,,,,,,,,,,,,
2020-04-12,3:31:00,3.882,71.86666667,-0.724,1,1,101.4206667,0.3075,0.3,2.82,184.3333333,4.172,0,0,,,,,,,,,,,,,,,
2020-04-12,3:46:00,4.081333333,72.03333333,-0.499333333,1,1,101.4313333,0.3075,0.6,3.186666667,196.9333333,4.197333333,0,0,,,,,,,,,,,,,,,
2020-04-12,4:01:00,4.076,72.26,-0.462666667,1,1,101.432,0.3075,0.96,4.766666667,196.6,4.194,0,0,,,,,,,,,,,,,,,
2020-04-12,4:16:00,4.243333333,72.34,-0.285333333,1,1,101.4313333,0.3075,1.62,5.013333333,196.1333333,4.192,0,0,,,,,,,,,,,,,,,
2020-04-12,4:31:00,4.254666667,72.44666667,-0.256,1,1,101.4246667,0.3075,0.48,3,182.3333333,4.172,0,0,,,,,,,,,,,,,,,
2020-04-12,4:46:00,4.226,72.57333333,-0.258666667,1,1,101.4126667,0.3075,0.36,2.16,186.5333333,4.195333333,0,0,,,,,,,,,,,,,,,
2020-04-12,5:01:00,4.303333333,72.59333333,-0.178666667,1,1,101.3826667,0.3075,0.48,3.066666667,189.4,4.195333333,0,0,,,,,,,,,,,,,,,
2020-04-12,5:16:00,4.430666667,72.47333333,-0.080666667,1,1,101.3766667,0.3075,1.2,4.88,194.9333333,4.194,0,0,,,,,,,,,,,,,,,
2020-04-12,5:31:00,4.573333333,72.14666667,-0.003333333,1,1,101.3766667,0.3075,1.2,4.933333333,194.8,4.173333333,0,0,,,,,,,,,,,,,,,
2020-04-12,5:46:00,4.716,71.84,0.074666667,1,1,101.384,0.3075,1.98,5.62,198.9333333,4.195333333,0,0,,,,,,,,,,,,,,,
2020-04-12,6:01:00,5.055333333,71.12666667,0.262,1,1,101.3993333,0.3075,4.14,8.533333333,207.2,4.195333333,0,0,,,,,,,,,,,,,,,
2020-04-12,6:16:00,5.236666667,70.44666667,0.306,1,1,101.404,0.3075,4.566666667,9.626666667,205.7333333,4.192666667,0,0,,,,,,,,,,,,,,,
2020-04-12,6:31:00,5.392,70.25333333,0.416,1,1,101.4193333,0.3075,3.24,7.193333333,208.8666667,4.174,0,0,,,,,,,,,,,,,,,
2020-04-12,6:46:00,5.716666667,69.78,0.636666667,1,1,101.43,0.3075,3.066666667,7.013333333,211,4.196,0,0,,,,,,,,,,,,,,,
2020-04-12,7:01:00,5.719333333,69.76,0.637333333,1.6,1,101.4286667,0.3075,1.02,3.84,208.9333333,4.194666667,0,0,,,,,,,,,,,,,,,
2020-04-12,7:16:00,5.653333333,70.29333333,0.675333333,4.666666667,1,101.4246667,0.3075,0.36,1.8,210.6,4.192,0,0,,,,,,,,,,,,,,,
2020-04-12,7:31:00,5.635333333,70.68,0.735333333,9.133333333,1,101.4246667,0.3075,0.06,0.9,203.3333333,4.172666667,0,0,,,,,,,,,,,,,,,
2020-04-12,7:46:00,5.752666667,70.96666667,0.904,16.6,1,101.4206667,0.3075,0.06,0.72,168.6666667,4.205333333,0,0,,,,,,,,,,,,,,,
2020-04-12,8:01:00,5.636,71.56666667,0.909333333,33.06666667,1,101.434,0.3075,1.02,3.433333333,158,4.229333333,0,0,,,,,,,,,,,,,,,
2020-04-12,8:16:00,5.708,71.87333333,1.036666667,34,1,101.452,0.3075,0.66,3.54,159.2666667,4.263333333,0,0,,,,,,,,,,,,,,,
2020-04-12,8:31:00,5.754666667,71.64,1.034666667,27.2,1,101.4813333,0.3075,1.8,5.486666667,196.0666667,4.266,0,0,,,,,,,,,,,,,,,
2020-04-12,8:46:00,5.662666667,71.91333333,1,35.53333333,1,101.496,0.3075,0.3,2.88,193.7333333,4.288,0,0,,,,,,,,,,,,,,,
2020-04-12,9:01:00,5.829333333,72.30666667,1.238,59.73333333,1,101.4933333,0.3075,0.36,2.466666667,170.0666667,4.352666667,0,0,,,,,,,,,,,,,,,
2020-04-12,9:16:00,6.092,72.27333333,1.484,72.8,1,101.5133333,0.3075,0.12,1.56,166.6666667,4.372666667,0,0,,,,,,,,,,,,,,,
2020-04-12,9:31:00,6.31,71.98666667,1.637333333,94.73333333,1,101.5106667,0.3075,1.02,4.22,168.6,4.372,0,0,,,,,,,,,,,,,,,
2020-04-12,9:46:00,6.700666667,71.57333333,1.934666667,134.8,1,101.4926667,0.3075,0.54,2.7,169.3333333,4.365333333,0,0,,,,,,,,,,,,,,,
2020-04-12,10:01:00,7.397333333,70.37333333,2.368,228.2,1.8,101.4646667,0.3075,1.2,4.753333333,162.6666667,4.395333333,0,0,,,,,,,,,,,,,,,
2020-04-12,10:16:00,7.68,69.09333333,2.384666667,123.9333333,10.4,101.4646667,0.3075,0.42,2.4,152.5333333,4.364,0,0,,,,,,,,,,,,,,,
2020-04-12,10:31:00,7.704666667,68.78,2.343333333,86.66666667,22.6,101.4513333,0.3075,0.12,1.5,132.6666667,4.363333333,0,0,,,,,,,,,,,,,,,
2020-04-12,10:46:00,7.911333333,68.82666667,2.547333333,87.53333333,34.4,101.4573333,0.3075,0.24,1.32,143.6,4.378666667,0,0,,,,,,,,,,,,,,,
2020-04-12,11:01:00,7.885333333,68.66666667,2.490666667,106.4666667,46.26666667,101.454,0.3075,2.286666667,5.486666667,129.5333333,4.364666667,0,0,,,,,,,,,,,,,,,
