year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Precipitation - Weighing,Solar - Incoming,Solar - Outgoing,Wind Speed - Average 4.4,Wind Speed - Gust 4.4,Wind Speed - Average 2.0,Wind Speed - Gust 2.0,Wind Direction,RH,Pressure,Soil Moisture - 5 cm,Soil Moisture - 10 cm,Soil Moisture - 20 cm,Battery,Dew Point                                                                    
2018,   1,   1,   6,   0,     0.66000,     0.00000,     0.00000,     1.00000,     1.00000,     7.80667,    16.44666,     7.80667,    16.44666,   334.00000,    98.54000,   101.22733, -9999.90039, -9999.90039,     0.34090,     4.15667,     0.45400,
2018,   1,   1,   6,  15,     0.59000,     0.00000,     0.00000,     1.00000,     1.00000,     7.49333,    14.50667,     7.49333,    14.50667,   348.00000,    98.28001,   101.28533, -9999.90039, -9999.90039,     0.34149,     4.15467,     0.34600,
2018,   1,   1,   6,  30,     0.47067,     0.00000,     0.00000,     1.00000,     1.00000,     4.45333,    10.22000,     4.45333,    10.22000,   338.00000,    98.07333,   101.32199, -9999.90039, -9999.90039,     0.34149,     4.15667,     0.20133,
2018,   1,   1,   6,  45,     0.36467,     0.00000,     0.00000,     1.00000,     1.00000,     8.29333,    15.64667,     8.29333,    15.64667,   333.00000,    97.77998,   101.36800, -9999.90039, -9999.90039,     0.34170,     4.15600,     0.05000,
2018,   1,   1,   7,   0,     0.29400,     0.00000,     0.00000,     1.00000,     1.00000,     7.20000,    14.13333,     7.20000,    14.13333,   319.00000,    97.54000,   101.42265, -9999.90039, -9999.90039,     0.34170,     4.15800,    -0.05200,
2018,   1,   1,   7,  15,     0.25800,     0.00000,     0.00000,     1.00000,     1.00000,     5.91333,    13.24667,     5.91333,    13.24667,   323.00000,    97.21333,   101.50401, -9999.90039, -9999.90039,     0.34203,     4.15533,    -0.13733,
2018,   1,   1,   7,  30,     0.17933,     0.00000,     0.00000,     1.00000,     1.00000,     4.76667,    11.61333,     4.76667,    11.61333,   341.00000,    96.86666,   101.58800, -9999.90039, -9999.90039,     0.34207,     4.15600,    -0.26467,
2018,   1,   1,   7,  45,    -0.06533,     0.00000,     0.00000,     1.00000,     1.00000,     4.94667,    10.70000,     4.94667,    10.70000,   330.00000,    96.52666,   101.65601, -9999.90039, -9999.90039,     0.34198,     4.15600,    -0.55600,
2018,   1,   1,   8,   0,    -0.33533,     0.00000,     0.00000,     1.06667,     1.00000,     6.08667,    12.76000,     6.08667,    12.76000,   329.00000,    96.18667,   101.71799, -9999.90039, -9999.90039,     0.34179,     4.15533,    -0.87400,
2018,   1,   1,   8,  15,    -0.46867,     0.00000,     0.00000,     2.80000,     1.00000,     4.03333,    10.70667,     4.03333,    10.70667,   323.00000,    95.79332,   101.77934, -9999.90039, -9999.90039,     0.34179,     4.15467,    -1.06133,
2018,   1,   1,   8,  30,    -0.57933,     0.00000,     0.00000,     9.00000,     1.66667,     4.90000,    11.28667,     4.90000,    11.28667,   317.00000,    95.41334,   101.84067, -9999.90039, -9999.90039,     0.34212,     4.15600,    -1.22800,
2018,   1,   1,   8,  45,    -0.68867,     0.00000,     0.00000,     8.13333,     1.33333,     3.54000,    10.05333,     3.54000,    10.05333,   317.00000,    95.04667,   101.89334, -9999.90039, -9999.90039,     0.34226,     4.15600,    -1.38667,
2018,   1,   1,   9,   0,    -1.04733,     0.00000,     0.00000,    14.93333,     2.80000,     7.08667,    13.90000,     7.08667,    13.90000,   340.00000,    94.74666,   101.92801, -9999.90039, -9999.90039,     0.34240,     4.15867,    -1.78667,
2018,   1,   1,   9,  15,    -1.32667,     0.00000,     0.00000,    24.80000,     5.20000,     7.80667,    14.75333,     7.80667,    14.75333,   340.00000,    94.48000,   101.95866, -9999.90039, -9999.90039,     0.34240,     4.16867,    -2.10467,
2018,   1,   1,   9,  30,    -1.59667,     0.00000,     0.00000,    21.40000,     4.13333,     7.68667,    14.56667,     7.68667,    14.56667,   282.00000,    94.26665,   101.98266, -9999.90039, -9999.90039,     0.34240,     4.17467,    -2.40333,
2018,   1,   1,   9,  45,    -1.74867,     0.00000,     0.00000,    35.40000,     7.80000,     4.45333,     9.62667,     4.45333,     9.62667,   337.00000,    94.17333,   101.99599, -9999.90039, -9999.90039,     0.34226,     4.19200,    -2.56533,
2018,   1,   1,  10,   0,    -1.77533,     0.00000,     0.00000,    60.33333,    14.00000,     4.89333,    10.22000,     4.89333,    10.22000,   323.00000,    94.07333,   101.99866, -9999.90039, -9999.90039,     0.34226,     4.24000,    -2.61000,
2018,   1,   1,  10,  15,    -1.92133,     0.00000,     0.00000,    61.60000,    14.33333,     6.83333,    13.59333,     6.83333,    13.59333,   347.00000,    94.00668,   102.02269, -9999.90039, -9999.90039,     0.34193,     4.27333,    -2.76533,
2018,   1,   1,  10,  30,    -2.19200,     0.00000,     0.00000,    62.13334,    13.93333,     7.87333,    14.08000,     7.87333,    14.08000,   327.00000,    93.94001,   102.05734, -9999.90039, -9999.90039,     0.34240,     4.29800,    -3.04200,
2018,   1,   1,  10,  45,    -2.30467,     0.00000,     0.00000,    82.53333,    19.13333,     6.52667,    12.64000,     6.52667,    12.64000,   336.00000,    93.84000,   102.06599, -9999.90039, -9999.90039,     0.34240,     4.33867,    -3.17067,
2018,   1,   1,  11,   0,    -2.22200,     0.00000,     0.00000,    96.93333,    23.20000,     5.13333,    10.28667,     5.13333,    10.28667,   355.00000,    93.56001,   102.08334, -9999.90039, -9999.90039,     0.34240,     4.38200,    -3.12667,
2018,   1,   1,  11,  15,    -2.38533,     0.00000,     0.00000,   105.86667,    25.13333,     5.24667,    10.77333,     5.24667,    10.77333,   352.00000,    93.27998,   102.10532, -9999.90039, -9999.90039,     0.34179,     4.36467,    -3.32667,
2018,   1,   1,  11,  30,    -2.53800,     0.00000,     0.00000,   101.80000,    24.20000,     4.80667,     9.88000,     4.80667,     9.88000,   334.00000,    92.88667,   102.12333, -9999.90039, -9999.90039,     0.34175,     4.35667,    -3.53400,
2018,   1,   1,  11,  45,    -2.57133,     0.00000,     0.00000,   110.80000,    26.73333,     3.30000,     8.30000,     3.30000,     8.30000,   334.00000,    92.50668,   102.12534, -9999.90039, -9999.90039,     0.34184,     4.39133,    -3.62400,
2018,   1,   1,  12,   0,    -2.50867,     0.00000,     0.00000,    91.60000,    22.33333,     1.98000,     6.95333,     1.98000,     6.95333,   282.00000,    92.22666,   102.14468, -9999.90039, -9999.90039,     0.34189,     4.33600,    -3.60267,
2018,   1,   1,  12,  15,    -2.55600,     0.00000,     0.00000,   106.13333,    25.66667,     1.92000,     6.10667,     1.92000,     6.10667,   309.00000,    92.05999,   102.16402, -9999.90039, -9999.90039,     0.34207,     4.38600,    -3.67333,
2018,   1,   1,  12,  30,    -2.66750,     0.00000,     0.00000,   107.91666,    26.08333,     4.12500,     9.90833,     4.12500,     9.90833, -9999.90039,    91.90002,   102.20416, -9999.90039, -9999.90039,     0.34240,     4.36250,    -3.80917,
2018,   1,   1,  12,  45,   -11.84800,     0.00000,     0.00000,   311.06668,   237.66667,     6.16000,    13.17333,     4.57333,    10.46000,   223.00000,    87.04666,   102.68668, -9999.90039, -9999.90039,     0.28430,     4.36267,   -13.57933,
2018,   1,   1,  13,   0,   -11.72400,     0.00000,     0.00000,   303.60001,   229.73334,    10.47333,    16.86000,     8.34667,    14.02667,   225.00000,    87.44001,   102.66535, -9999.90039, -9999.90039,     0.28430,     4.37733,   -13.40400,
2018,   1,   1,  13,  15,   -11.38400,     0.00000,     0.00000,   200.66667,   151.80000,     5.98667,    11.30667,     4.51333,     9.01333,   271.00000,    88.16000,   102.65601, -9999.90039, -9999.90039,     0.28430,     4.38867,   -12.96867,
2018,   1,   1,  13,  30,   -10.21933,     0.00000,     0.00000,   401.20001,   322.13333,    10.40666,    18.20000,     8.41333,    14.81333,   267.00000,    88.63332,   102.64201, -9999.90039, -9999.90039,     0.28430,     4.36467,   -11.75067,
2018,   1,   1,  13,  45,    -9.68333,     0.00000,     0.00000,   394.46667,   330.53333,     7.49333,    14.44667,     5.96667,    12.03333,   277.00000,    88.92667,   102.62666, -9999.90039, -9999.90039,     0.28430,     4.36533,   -11.18133,
2018,   1,   1,  14,   0,    -9.69067,     0.00000,     0.00000,   362.53333,   311.46667,     9.92000,    19.42000,     8.06000,    15.96000,   272.00000,    88.95999,   102.63200, -9999.90039, -9999.90039,     0.28430,     4.37600,   -11.18400,
2018,   1,   1,  14,  15,    -9.89933,     0.00000,     0.00000,   331.33334,   285.46667,    10.23333,    18.07333,     8.28667,    15.58667,   288.00000,    89.02000,   102.63667, -9999.90039, -9999.90039,     0.28430,     4.35800,   -11.38133,
2018,   1,   1,  14,  30,   -10.06067,     0.00000,     0.00000,   267.86667,   227.93333,     9.36667,    17.34000,     7.44000,    14.14667,   267.00000,    89.02666,   102.63867, -9999.90039, -9999.90039,     0.28430,     4.35533,   -11.53867,
2018,   1,   1,  14,  45,   -10.15200,     0.00000,     0.00000,   283.13333,   238.93333,    10.22000,    18.14000,     8.48000,    14.98000,   278.00000,    88.90001,   102.65536, -9999.90039, -9999.90039,     0.28430,     4.37200,   -11.64600,
2018,   1,   1,  15,   0,    -9.98467,     0.00000,     0.00000,   325.93332,   264.73334,     9.79333,    17.41333,     7.84667,    14.27333,   268.00000,    88.12666,   102.66268, -9999.90039, -9999.90039,     0.28430,     4.37933,   -11.59133,
2018,   1,   1,  15,  15,    -9.96133,     0.00000,     0.00000,   277.79999,   217.33333,     8.78000,    16.20000,     6.95333,    14.56667,   254.00000,    86.74667,   102.67735, -9999.90039, -9999.90039,     0.28430,     4.35733,   -11.76600,
2018,   1,   1,  15,  30,   -10.31333,     0.00000,     0.00000,   222.13333,   169.53334,     8.40667,    16.02666,     7.13333,    15.06000,   300.00000,    85.50667,   102.70132, -9999.90039, -9999.90039,     0.28430,     4.36733,   -12.28800,
2018,   1,   1,  15,  45,   -10.49200,     0.00000,     0.00000,   159.93333,   118.13333,     8.26667,    17.34000,     7.25333,    14.92667,   268.00000,    84.59335,   102.71732, -9999.90039, -9999.90039,     0.28430,     4.39800,   -12.59600,
2018,   1,   1,  16,   0,   -10.80133,     0.00000,     0.00000,   108.46667,    80.33334,    10.22000,    18.98000,     8.18000,    16.26667,   267.00000,    84.71333,   102.73399, -9999.90039, -9999.90039,     0.28430,     4.38467,   -12.88467,
2018,   1,   1,  16,  15,   -11.02067,     0.00000,     0.00000,    85.06667,    63.00000,     9.68000,    19.39333,     8.17333,    16.67333,   277.00000,    85.20667,   102.74733, -9999.90039, -9999.90039,     0.28430,     4.37267,   -13.03133,
2018,   1,   1,  16,  30,   -11.28933,     0.00000,     0.00000,    31.66667,    23.40000,     8.64667,    16.92000,     7.19333,    14.50667,   274.00000,    86.39333,   102.75935, -9999.90039, -9999.90039,     0.28430,     4.37800,   -13.12467,
2018,   1,   1,  16,  45,   -11.52267,     0.00000,     0.00000,     5.80000,     4.26667,     6.28000,    12.81333,     5.48667,    11.97333,   275.00000,    87.90000,   102.77268, -9999.90039, -9999.90039,     0.28430,     4.33133,   -13.14000,
2018,   1,   1,  17,   0,   -11.66067,     0.00000,     0.00000,     1.40000,     1.20000,     8.34667,    15.83333,     7.08000,    14.02667,   282.00000,    88.71335,   102.79134, -9999.90039, -9999.90039,     0.28430,     4.30800,   -13.16400,
2018,   1,   1,  17,  15,   -11.69667,     0.00000,     0.00000,     1.00000,     1.00000,     5.66667,    12.57333,     4.64000,    10.70667,   296.00000,    89.18002,   102.81265, -9999.90039, -9999.90039,     0.28430,     4.28200,   -13.13400,
2018,   1,   1,  17,  30,   -11.75200,     0.00000,     0.00000,     1.00000,     1.00000,     6.03333,    12.27333,     4.74667,    10.22667,   302.00000,    89.40000,   102.82932, -9999.90039, -9999.90039,     0.28430,     4.27000,   -13.15933,
2018,   1,   1,  17,  45,   -11.83600,     0.00000,     0.00000,     1.00000,     1.00000,     3.86000,     8.77333,     3.06667,     7.74000,   300.00000,    89.56665,   102.84131, -9999.90039, -9999.90039,     0.28430,     4.25867,   -13.21933,
2018,   1,   1,  18,   0,   -11.81133,     0.00000,     0.00000,     1.00000,     1.00000,     5.06667,    10.53333,     4.16000,     8.58667,   293.00000,    89.77334,   102.85465, -9999.90039, -9999.90039,     0.28430,     4.25067,   -13.16667,
2018,   1,   1,  18,  15,   -11.69333,     0.00000,     0.00000,     1.00000,     1.00000,     4.20667,    10.46000,     3.24667,     8.22000,   288.00000,    89.78667,   102.87133, -9999.90039, -9999.90039,     0.28430,     4.24533,   -13.04933,
2018,   1,   1,  18,  30,   -11.64733,     0.00000,     0.00000,     1.00000,     1.00000,     4.45333,    10.16000,     3.54000,     8.16000,   296.00000,    89.86001,   102.87801, -9999.90039, -9999.90039,     0.28430,     4.23867,   -12.99133,
2018,   1,   1,  18,  45,   -11.58400,     0.00000,     0.00000,     1.00000,     1.00000,     7.20667,    14.56667,     5.49333,    11.84000,   295.00000,    89.72666,   102.88934, -9999.90039, -9999.90039,     0.28430,     4.23400,   -12.95067,
2018,   1,   1,  19,   0,   -11.60067,     0.00000,     0.00000,     1.00000,     1.00000,     4.84000,     9.97333,     3.43333,     8.58000,   248.00000,    89.55999,   102.88801, -9999.90039, -9999.90039,     0.28430,     4.22467,   -12.99066,
2018,   1,   1,  19,  15,   -11.60533,     0.00000,     0.00000,     1.00000,     1.00000,     4.34000,     9.44667,     3.54000,     8.41333,   289.00000,    89.37334,   102.89201, -9999.90039, -9999.90039,     0.28430,     4.21933,   -13.02000,
2018,   1,   1,  19,  30,   -11.60533,     0.00000,     0.00000,     1.00000,     1.00000,     4.15333,     9.49333,     3.12000,     7.27333,   277.00000,    89.08666,   102.90269, -9999.90039, -9999.90039,     0.28430,     4.21600,   -13.05867,
2018,   1,   1,  19,  45,   -11.55533,     0.00000,     0.00000,     1.00000,     1.00000,     3.78667,     9.42667,     3.06667,     8.16667,   309.00000,    88.66666,   102.90335, -9999.90039, -9999.90039,     0.28425,     4.21200,   -13.06734,
2018,   1,   1,  20,   0,   -11.59867,     0.00000,     0.00000,     1.00000,     1.00000,     1.74000,     6.40000,     1.32000,     5.00667,   267.00000,    88.20667,   102.90469, -9999.90039, -9999.90039,     0.28430,     4.20933,   -13.17467,
2018,   1,   1,  20,  15,   -11.58333,     0.00000,     0.00000,     1.00000,     1.00000,     2.58000,     7.91333,     1.80000,     6.82000,   320.00000,    87.82666,   102.91135, -9999.90039, -9999.90039,     0.28425,     4.21000,   -13.21067,
2018,   1,   1,  20,  30,   -11.58267,     0.00000,     0.00000,     1.00000,     1.00000,     2.40000,     7.14000,     1.62000,     5.31333,   306.00000,    87.52000,   102.91868, -9999.90039, -9999.90039,     0.28430,     4.20200,   -13.25467,
2018,   1,   1,  20,  45,   -11.56600,     0.00000,     0.00000,     1.00000,     1.00000,     1.44000,     5.18667,     1.26000,     4.33333,   312.00000,    87.30667,   102.92001, -9999.90039, -9999.90039,     0.28430,     4.19800,   -13.26667,
2018,   1,   1,  21,   0,   -11.62667,     0.00000,     0.00000,     1.00000,     1.00000,     2.77333,     6.52667,     1.98000,     4.82000,    25.00000,    87.12000,   102.92801, -9999.90039, -9999.90039,     0.28430,     4.19733,   -13.35067,
2018,   1,   1,  21,  15,   -13.31533,     0.00000,     0.00000,     1.00000,     1.00000,     4.81333,     8.34667,     3.73333,     6.46000,    14.00000,    86.68000,   102.95733, -9999.90039, -9999.90039,     0.28421,     4.19533,   -15.08000,
2018,   1,   1,  21,  30,   -13.75933,     0.00000,     0.00000,     1.00000,     1.00000,     1.62000,     3.84667,     0.84000,     2.82000,    20.00000,    86.74668,   102.96532, -9999.90039, -9999.90039,     0.28430,     4.19333,   -15.50933,
2018,   1,   1,  21,  45,   -13.87133,     0.00000,     0.00000,     1.00000,     1.00000,     0.30000,     1.26000,     0.06000,     0.78000,    20.00000,    86.91334,   102.96200, -9999.90039, -9999.90039,     0.28425,     4.19067,   -15.59333,
2018,   1,   1,  22,   0,   -13.94400,     0.00000,     0.00000,     1.00000,     1.00000,     0.06000,     0.12000,     0.00000,     0.06000,    20.00000,    87.05332,   102.96532, -9999.90039, -9999.90039,     0.28425,     4.18733,   -15.64867,
2018,   1,   1,  22,  15,   -13.97133,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,    20.00000,    87.22668,   102.95666, -9999.90039, -9999.90039,     0.28425,     4.18467,   -15.65600,
2018,   1,   1,  22,  30,   -14.07467,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,    20.00000,    87.36001,   102.95532, -9999.90039, -9999.90039,     0.28425,     4.18200,   -15.73867,
2018,   1,   1,  22,  45,   -14.04000,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,    20.00000,    87.44546,   102.94092, -9999.90039, -9999.90039,     0.28417,     4.17818,   -15.69091,
2018,   1,   1,  23,   0,   -13.93933,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.06000,     0.00000,     0.00000,    20.00000,    87.58665,   102.93732, -9999.90039, -9999.90039,     0.28425,     4.17733,   -15.57200,
2018,   1,   1,  23,  15,   -13.91933,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.00000,     0.00000,     0.00000,    20.00000,    87.71333,   102.94132, -9999.90039, -9999.90039,     0.28425,     4.17600,   -15.53267,
2018,   1,   1,  23,  30,   -13.73867,     0.00000,     0.00000,     1.00000,     1.00000,     0.12000,     0.54000,     0.06000,     0.36000,   132.00000,    87.86001,   102.94067, -9999.90039, -9999.90039,     0.28430,     4.17267,   -15.33800,
2018,   1,   1,  23,  45,   -13.43000,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.54000,     0.00000,     0.18000,   138.00000,    87.96000,   102.91135, -9999.90039, -9999.90039,     0.28425,     4.17133,   -15.01400,
2018,   1,   2,   0,   0,   -13.25267,     0.00000,     0.00000,     1.00000,     1.00000,     0.00000,     0.18000,     0.00000,     0.06000,   341.00000,    88.05332,   102.88867, -9999.90039, -9999.90039,     0.28421,     4.17133,   -14.82933,
2018,   1,   2,   0,  15,   -11.90467,     0.00000,     0.00000,     1.00000,     1.00000,     2.46000,     6.52667,     1.80000,     5.24667,   257.00000,    88.42001,   102.87000, -9999.90039, -9999.90039,     0.28430,     4.16733,   -13.44467,
2018,   1,   2,   0,  30,   -10.29200,     0.00000,     0.00000,     1.00000,     1.00000,     6.58667,    13.12000,     4.68667,    10.89333,   272.00000,    88.84667,   102.83665, -9999.90039, -9999.90039,     0.28421,     4.16667,   -11.79200,
2018,   1,   2,   0,  45,   -10.15467,     0.00000,     0.00000,     1.00000,     1.00000,     7.62000,    14.27333,     5.65333,    11.67333,   254.00000,    89.09998,   102.82401, -9999.90039, -9999.90039,     0.28421,     4.16600,   -11.62133,
2018,   1,   2,   1,   0,   -10.13667,     0.00000,     0.00000,     1.00000,     1.00000,     8.04000,    15.40667,     5.92000,    13.11333,   244.00000,    89.20002,   102.81533, -9999.90039, -9999.90039,     0.28430,     4.16600,   -11.58933,
2018,   1,   2,   1,  15,   -10.08867,     0.00000,     0.00000,     1.00000,     1.00000,     8.04667,    13.54000,     6.16000,    11.48667,   277.00000,    89.31333,   102.81132, -9999.90039, -9999.90039,     0.28430,     4.16400,   -11.52800,
2018,   1,   2,   1,  30,   -10.05867,     0.00000,     0.00000,     1.00000,     1.00000,     8.46000,    14.98667,     6.88667,    13.24000,   263.00000,    89.51333,   102.81799, -9999.90039, -9999.90039,     0.28425,     4.16533,   -11.46867,
2018,   1,   2,   1,  45,   -10.08200,     0.00000,     0.00000,     1.00000,     1.00000,     9.09333,    16.36667,     6.82000,    13.47333,   271.00000,    89.76668,   102.82598, -9999.90039, -9999.90039,     0.28430,     4.16533,   -11.45600,
2018,   1,   2,   2,   0,   -10.12267,     0.00000,     0.00000,     1.00000,     1.00000,     8.54000,    15.04667,     6.40000,    12.16667,   257.00000,    89.87334,   102.82732, -9999.90039, -9999.90039,     0.28425,     4.16533,   -11.48067,
2018,   1,   2,   2,  15,   -10.16800,     0.00000,     0.00000,     1.00000,     1.00000,    11.19333,    21.09333,     8.22667,    18.01333,   265.00000,    90.05998,   102.82732, -9999.90039, -9999.90039,     0.28430,     4.16533,   -11.50133,
2018,   1,   2,   2,  30,   -10.18933,     0.00000,     0.00000,     1.00000,     1.00000,    11.26000,    20.17333,     8.78000,    17.95333,   241.00000,    90.28667,   102.83266, -9999.90039, -9999.90039,     0.28430,     4.16533,   -11.48933,
2018,   1,   2,   2,  45,   -10.22800,     0.00000,     0.00000,     1.00000,     1.00000,     9.02000,    16.24667,     6.16000,    12.64667,   270.00000,    90.57332,   102.84866, -9999.90039, -9999.90039,     0.28425,     4.16667,   -11.49067,
2018,   1,   2,   3,   0,   -10.26200,     0.00000,     0.00000,     1.00000,     1.00000,     8.95333,    16.55333,     6.21333,    13.90000,   261.00000,    90.62666,   102.85599, -9999.90039, -9999.90039,     0.28425,     4.16533,   -11.51600,
2018,   1,   2,   3,  15,   -10.37467,     0.00000,     0.00000,     1.00000,     1.00000,    10.36000,    18.55333,     7.38000,    15.82666,   253.00000,    90.59998,   102.84264, -9999.90039, -9999.90039,     0.28430,     4.16533,   -11.63000,
2018,   1,   2,   3,  30,   -10.96600,     0.00000,     0.00000,     1.00000,     1.00000,     9.32000,    17.70667,     5.91333,    13.42667,   241.00000,    90.30000,   102.85599, -9999.90039, -9999.90039,     0.28425,     4.16533,   -12.25733,
2018,   1,   2,   3,  45,   -11.88133,     0.00000,     0.00000,     1.00000,     1.00000,    10.96000,    19.46000,     6.90000,    14.20000,   257.00000,    90.18000,   102.85933, -9999.90039, -9999.90039,     0.28421,     4.16533,   -13.18333,
